"","prot","scaffold","Gene.Predict","id.x","gene.start","gene.stop","pos1.x","pos2.x","pos3.x","attr.x","Predict","id.y","start","stop","pos1.y","pos2.y","pos3.y","attr.y"
"259","Mcavernosa11839-RA","Sc0000253","maker","mRNA",264423,266470,".","+",".","ID=Mcavernosa11839-RA;Parent=Mcavernosa11839;Name=Mcavernosa11839-RA;Alias=maker-NewChr17-augustus-gene-68.20-mRNA-1;_AED=0.00;_QI=208|1|1|1|1|1|2|763|304;_eAED=0.00;;transcript_id=Mcavernosa11839-RA","Pfam","protein_match",93,118,"4.1E-12","+",".","date=27-09-2020;Target=Mcavernosa11839-RA 93 118;Ontology_term=GO:0046872;ID=match$142063_93_118;signature_desc=Zinc finger C-x8-C-x5-C-x3-H type (and similar);Name=PF00642;status=T;Dbxref=InterPro:IPR000571"
"260","Mcavernosa11839-RA","Sc0000253","maker","CDS",264847,265707,".","+","0","ID=Mcavernosa11839-RA:cds;Parent=Mcavernosa11839-RA;;transcript_id=Mcavernosa11839-RA:cds","Pfam","protein_match",131,155,"1.6E-10","+",".","date=27-09-2020;Target=Mcavernosa11839-RA 131 155;Ontology_term=GO:0046872;ID=match$142063_131_155;signature_desc=Zinc finger C-x8-C-x5-C-x3-H type (and similar);Name=PF00642;status=T;Dbxref=InterPro:IPR000571"
"261","Mcavernosa12043-RA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","Mcavernosa12089-RA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","Mcavernosa13005-RA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","Mcavernosa13241-RA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","Mcavernosa13780-RA","Sc0000166","maker","mRNA",222765,225299,".","-",".","ID=Mcavernosa13780-RA;Parent=Mcavernosa13780;Name=Mcavernosa13780-RA;Alias=maker-NewChr13-augustus-gene-58.18-mRNA-1;_AED=0.02;_QI=0|1|0.5|1|1|1|2|492|356;_eAED=-0.02;;transcript_id=Mcavernosa13780-RA","Pfam","protein_match",45,305,"1.6E-73","+",".","date=27-09-2020;Target=Mcavernosa13780-RA 45 305;Ontology_term=GO:0004672,GO:0005524,GO:0006468;ID=match$130961_45_305;signature_desc=Protein kinase domain;Name=PF00069;status=T;Dbxref=InterPro:IPR000719"
"266","Mcavernosa13780-RA","Sc0000166","maker","gene",222765,225299,".","-",".","ID=Mcavernosa13780;Name=Mcavernosa13780;Alias=maker-NewChr13-augustus-gene-58.18;","Pfam","protein_match",45,305,"1.6E-73","+",".","date=27-09-2020;Target=Mcavernosa13780-RA 45 305;Ontology_term=GO:0004672,GO:0005524,GO:0006468;ID=match$130961_45_305;signature_desc=Protein kinase domain;Name=PF00069;status=T;Dbxref=InterPro:IPR000719"
"267","Mcavernosa13780-RA","Sc0000166","maker","CDS",224853,225299,".","-","0","ID=Mcavernosa13780-RA:cds;Parent=Mcavernosa13780-RA;;transcript_id=Mcavernosa13780-RA:cds","Pfam","protein_match",45,305,"1.6E-73","+",".","date=27-09-2020;Target=Mcavernosa13780-RA 45 305;Ontology_term=GO:0004672,GO:0005524,GO:0006468;ID=match$130961_45_305;signature_desc=Protein kinase domain;Name=PF00069;status=T;Dbxref=InterPro:IPR000719"
"268","Mcavernosa13780-RA","Sc0000166","maker","CDS",223257,223880,".","-","0","ID=Mcavernosa13780-RA:cds;Parent=Mcavernosa13780-RA;;transcript_id=Mcavernosa13780-RA:cds","Pfam","protein_match",45,305,"1.6E-73","+",".","date=27-09-2020;Target=Mcavernosa13780-RA 45 305;Ontology_term=GO:0004672,GO:0005524,GO:0006468;ID=match$130961_45_305;signature_desc=Protein kinase domain;Name=PF00069;status=T;Dbxref=InterPro:IPR000719"
"269","Mcavernosa13780-RA","Sc0000166","maker","three_prime_UTR",222765,223256,".","-",".","ID=Mcavernosa13780-RA:three_prime_utr;Parent=Mcavernosa13780-RA;;transcript_id=Mcavernosa13780-RA:three_prime_utr","Pfam","protein_match",45,305,"1.6E-73","+",".","date=27-09-2020;Target=Mcavernosa13780-RA 45 305;Ontology_term=GO:0004672,GO:0005524,GO:0006468;ID=match$130961_45_305;signature_desc=Protein kinase domain;Name=PF00069;status=T;Dbxref=InterPro:IPR000719"
"270","Mcavernosa13780-RA","Sc0000166","maker","exon",222765,223880,".","-",".","ID=Mcavernosa13780-RA:exon:2851;Parent=Mcavernosa13780-RA;;transcript_id=Mcavernosa13780-RA:exon:2851","Pfam","protein_match",45,305,"1.6E-73","+",".","date=27-09-2020;Target=Mcavernosa13780-RA 45 305;Ontology_term=GO:0004672,GO:0005524,GO:0006468;ID=match$130961_45_305;signature_desc=Protein kinase domain;Name=PF00069;status=T;Dbxref=InterPro:IPR000719"
"271","Mcavernosa13780-RA","Sc0000166","maker","exon",224853,225299,".","-",".","ID=Mcavernosa13780-RA:exon:2850;Parent=Mcavernosa13780-RA;;transcript_id=Mcavernosa13780-RA:exon:2850","Pfam","protein_match",45,305,"1.6E-73","+",".","date=27-09-2020;Target=Mcavernosa13780-RA 45 305;Ontology_term=GO:0004672,GO:0005524,GO:0006468;ID=match$130961_45_305;signature_desc=Protein kinase domain;Name=PF00069;status=T;Dbxref=InterPro:IPR000719"
"272","Mcavernosa13828-RA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","Mcavernosa13956-RA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","Mcavernosa14558-RA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","Mcavernosa15302-RA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","Mcavernosa15503-RA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","Mcavernosa16456-RA","Sc0000060","maker","exon",84920,85217,".","+",".","ID=Mcavernosa16456-RA:exon:475;Parent=Mcavernosa16456-RA;;transcript_id=Mcavernosa16456-RA:exon:475","Pfam","protein_match",409,671,"3.8E-17","+",".","date=27-09-2020;Target=Mcavernosa16456-RA 409 671;Ontology_term=GO:0005216,GO:0006811,GO:0016020,GO:0055085;ID=match$152801_409_671;signature_desc=Ion transport protein;Name=PF00520;status=T;Dbxref=InterPro:IPR005821"
"278","Mcavernosa16456-RA","Sc0000060","maker","three_prime_UTR",89738,90244,".","+",".","ID=Mcavernosa16456-RA:three_prime_utr;Parent=Mcavernosa16456-RA;;transcript_id=Mcavernosa16456-RA:three_prime_utr","Pfam","protein_match",409,671,"3.8E-17","+",".","date=27-09-2020;Target=Mcavernosa16456-RA 409 671;Ontology_term=GO:0005216,GO:0006811,GO:0016020,GO:0055085;ID=match$152801_409_671;signature_desc=Ion transport protein;Name=PF00520;status=T;Dbxref=InterPro:IPR005821"
"279","Mcavernosa16456-RA","Sc0000060","maker","CDS",88127,88186,".","+","0","ID=Mcavernosa16456-RA:cds;Parent=Mcavernosa16456-RA;;transcript_id=Mcavernosa16456-RA:cds","Pfam","protein_match",409,671,"3.8E-17","+",".","date=27-09-2020;Target=Mcavernosa16456-RA 409 671;Ontology_term=GO:0005216,GO:0006811,GO:0016020,GO:0055085;ID=match$152801_409_671;signature_desc=Ion transport protein;Name=PF00520;status=T;Dbxref=InterPro:IPR005821"
"280","Mcavernosa16456-RA","Sc0000060","maker","CDS",87725,87883,".","+","0","ID=Mcavernosa16456-RA:cds;Parent=Mcavernosa16456-RA;;transcript_id=Mcavernosa16456-RA:cds","Pfam","protein_match",409,671,"3.8E-17","+",".","date=27-09-2020;Target=Mcavernosa16456-RA 409 671;Ontology_term=GO:0005216,GO:0006811,GO:0016020,GO:0055085;ID=match$152801_409_671;signature_desc=Ion transport protein;Name=PF00520;status=T;Dbxref=InterPro:IPR005821"
"281","Mcavernosa16456-RA","Sc0000060","maker","exon",86851,87046,".","+",".","ID=Mcavernosa16456-RA:exon:477;Parent=Mcavernosa16456-RA;;transcript_id=Mcavernosa16456-RA:exon:477","Pfam","protein_match",409,671,"3.8E-17","+",".","date=27-09-2020;Target=Mcavernosa16456-RA 409 671;Ontology_term=GO:0005216,GO:0006811,GO:0016020,GO:0055085;ID=match$152801_409_671;signature_desc=Ion transport protein;Name=PF00520;status=T;Dbxref=InterPro:IPR005821"
"282","Mcavernosa16456-RA","Sc0000060","maker","exon",87725,87883,".","+",".","ID=Mcavernosa16456-RA:exon:478;Parent=Mcavernosa16456-RA;;transcript_id=Mcavernosa16456-RA:exon:478","Pfam","protein_match",409,671,"3.8E-17","+",".","date=27-09-2020;Target=Mcavernosa16456-RA 409 671;Ontology_term=GO:0005216,GO:0006811,GO:0016020,GO:0055085;ID=match$152801_409_671;signature_desc=Ion transport protein;Name=PF00520;status=T;Dbxref=InterPro:IPR005821"
"283","Mcavernosa16456-RA","Sc0000060","maker","exon",81160,82385,".","+",".","ID=Mcavernosa16456-RA:exon:474;Parent=Mcavernosa16456-RA;;transcript_id=Mcavernosa16456-RA:exon:474","Pfam","protein_match",409,671,"3.8E-17","+",".","date=27-09-2020;Target=Mcavernosa16456-RA 409 671;Ontology_term=GO:0005216,GO:0006811,GO:0016020,GO:0055085;ID=match$152801_409_671;signature_desc=Ion transport protein;Name=PF00520;status=T;Dbxref=InterPro:IPR005821"
"284","Mcavernosa16456-RA","Sc0000060","maker","exon",88322,88504,".","+",".","ID=Mcavernosa16456-RA:exon:480;Parent=Mcavernosa16456-RA;;transcript_id=Mcavernosa16456-RA:exon:480","Pfam","protein_match",409,671,"3.8E-17","+",".","date=27-09-2020;Target=Mcavernosa16456-RA 409 671;Ontology_term=GO:0005216,GO:0006811,GO:0016020,GO:0055085;ID=match$152801_409_671;signature_desc=Ion transport protein;Name=PF00520;status=T;Dbxref=InterPro:IPR005821"
"285","Mcavernosa16456-RA","Sc0000060","maker","CDS",81387,82385,".","+","0","ID=Mcavernosa16456-RA:cds;Parent=Mcavernosa16456-RA;;transcript_id=Mcavernosa16456-RA:cds","Pfam","protein_match",409,671,"3.8E-17","+",".","date=27-09-2020;Target=Mcavernosa16456-RA 409 671;Ontology_term=GO:0005216,GO:0006811,GO:0016020,GO:0055085;ID=match$152801_409_671;signature_desc=Ion transport protein;Name=PF00520;status=T;Dbxref=InterPro:IPR005821"
"286","Mcavernosa16456-RA","Sc0000060","maker","CDS",84920,85217,".","+","0","ID=Mcavernosa16456-RA:cds;Parent=Mcavernosa16456-RA;;transcript_id=Mcavernosa16456-RA:cds","Pfam","protein_match",409,671,"3.8E-17","+",".","date=27-09-2020;Target=Mcavernosa16456-RA 409 671;Ontology_term=GO:0005216,GO:0006811,GO:0016020,GO:0055085;ID=match$152801_409_671;signature_desc=Ion transport protein;Name=PF00520;status=T;Dbxref=InterPro:IPR005821"
"287","Mcavernosa16456-RA","Sc0000060","maker","gene",81160,90244,".","+",".","ID=Mcavernosa16456;Name=Mcavernosa16456;Alias=maker-NewChr7-augustus-gene-9.33;","Pfam","protein_match",409,671,"3.8E-17","+",".","date=27-09-2020;Target=Mcavernosa16456-RA 409 671;Ontology_term=GO:0005216,GO:0006811,GO:0016020,GO:0055085;ID=match$152801_409_671;signature_desc=Ion transport protein;Name=PF00520;status=T;Dbxref=InterPro:IPR005821"
"288","Mcavernosa16456-RA","Sc0000060","maker","CDS",85954,86464,".","+","2","ID=Mcavernosa16456-RA:cds;Parent=Mcavernosa16456-RA;;transcript_id=Mcavernosa16456-RA:cds","Pfam","protein_match",409,671,"3.8E-17","+",".","date=27-09-2020;Target=Mcavernosa16456-RA 409 671;Ontology_term=GO:0005216,GO:0006811,GO:0016020,GO:0055085;ID=match$152801_409_671;signature_desc=Ion transport protein;Name=PF00520;status=T;Dbxref=InterPro:IPR005821"
"289","Mcavernosa16456-RA","Sc0000060","maker","exon",85954,86464,".","+",".","ID=Mcavernosa16456-RA:exon:476;Parent=Mcavernosa16456-RA;;transcript_id=Mcavernosa16456-RA:exon:476","Pfam","protein_match",409,671,"3.8E-17","+",".","date=27-09-2020;Target=Mcavernosa16456-RA 409 671;Ontology_term=GO:0005216,GO:0006811,GO:0016020,GO:0055085;ID=match$152801_409_671;signature_desc=Ion transport protein;Name=PF00520;status=T;Dbxref=InterPro:IPR005821"
"290","Mcavernosa16456-RA","Sc0000060","maker","mRNA",81160,90244,".","+",".","ID=Mcavernosa16456-RA;Parent=Mcavernosa16456;Name=Mcavernosa16456-RA;Alias=maker-NewChr7-augustus-gene-9.33-mRNA-1;_AED=0.00;_QI=227|1|1|1|0.71|0.75|8|507|824;_eAED=0.00;;transcript_id=Mcavernosa16456-RA","Pfam","protein_match",409,671,"3.8E-17","+",".","date=27-09-2020;Target=Mcavernosa16456-RA 409 671;Ontology_term=GO:0005216,GO:0006811,GO:0016020,GO:0055085;ID=match$152801_409_671;signature_desc=Ion transport protein;Name=PF00520;status=T;Dbxref=InterPro:IPR005821"
"291","Mcavernosa16456-RA","Sc0000060","maker","CDS",89669,89737,".","+","0","ID=Mcavernosa16456-RA:cds;Parent=Mcavernosa16456-RA;;transcript_id=Mcavernosa16456-RA:cds","Pfam","protein_match",409,671,"3.8E-17","+",".","date=27-09-2020;Target=Mcavernosa16456-RA 409 671;Ontology_term=GO:0005216,GO:0006811,GO:0016020,GO:0055085;ID=match$152801_409_671;signature_desc=Ion transport protein;Name=PF00520;status=T;Dbxref=InterPro:IPR005821"
"292","Mcavernosa16456-RA","Sc0000060","maker","CDS",86851,87046,".","+","1","ID=Mcavernosa16456-RA:cds;Parent=Mcavernosa16456-RA;;transcript_id=Mcavernosa16456-RA:cds","Pfam","protein_match",409,671,"3.8E-17","+",".","date=27-09-2020;Target=Mcavernosa16456-RA 409 671;Ontology_term=GO:0005216,GO:0006811,GO:0016020,GO:0055085;ID=match$152801_409_671;signature_desc=Ion transport protein;Name=PF00520;status=T;Dbxref=InterPro:IPR005821"
"293","Mcavernosa16456-RA","Sc0000060","maker","five_prime_UTR",81160,81386,".","+",".","ID=Mcavernosa16456-RA:five_prime_utr;Parent=Mcavernosa16456-RA;;transcript_id=Mcavernosa16456-RA:five_prime_utr","Pfam","protein_match",409,671,"3.8E-17","+",".","date=27-09-2020;Target=Mcavernosa16456-RA 409 671;Ontology_term=GO:0005216,GO:0006811,GO:0016020,GO:0055085;ID=match$152801_409_671;signature_desc=Ion transport protein;Name=PF00520;status=T;Dbxref=InterPro:IPR005821"
"294","Mcavernosa16456-RA","Sc0000060","maker","exon",88127,88186,".","+",".","ID=Mcavernosa16456-RA:exon:479;Parent=Mcavernosa16456-RA;;transcript_id=Mcavernosa16456-RA:exon:479","Pfam","protein_match",409,671,"3.8E-17","+",".","date=27-09-2020;Target=Mcavernosa16456-RA 409 671;Ontology_term=GO:0005216,GO:0006811,GO:0016020,GO:0055085;ID=match$152801_409_671;signature_desc=Ion transport protein;Name=PF00520;status=T;Dbxref=InterPro:IPR005821"
"295","Mcavernosa16456-RA","Sc0000060","maker","exon",89669,90244,".","+",".","ID=Mcavernosa16456-RA:exon:481;Parent=Mcavernosa16456-RA;;transcript_id=Mcavernosa16456-RA:exon:481","Pfam","protein_match",409,671,"3.8E-17","+",".","date=27-09-2020;Target=Mcavernosa16456-RA 409 671;Ontology_term=GO:0005216,GO:0006811,GO:0016020,GO:0055085;ID=match$152801_409_671;signature_desc=Ion transport protein;Name=PF00520;status=T;Dbxref=InterPro:IPR005821"
"296","Mcavernosa16456-RA","Sc0000060","maker","CDS",88322,88504,".","+","0","ID=Mcavernosa16456-RA:cds;Parent=Mcavernosa16456-RA;;transcript_id=Mcavernosa16456-RA:cds","Pfam","protein_match",409,671,"3.8E-17","+",".","date=27-09-2020;Target=Mcavernosa16456-RA 409 671;Ontology_term=GO:0005216,GO:0006811,GO:0016020,GO:0055085;ID=match$152801_409_671;signature_desc=Ion transport protein;Name=PF00520;status=T;Dbxref=InterPro:IPR005821"
"297","Mcavernosa18273-RA","Sc0000295","maker","gene",91700,103175,".","-",".","ID=Mcavernosa18273;Name=Mcavernosa18273;Alias=maker-NewChr19-snap-gene-12.42;","Pfam","protein_match",37,494,"4.1E-167","+",".","date=27-09-2020;Target=Mcavernosa18273-RA 37 494;Ontology_term=GO:0003714,GO:0006351;ID=match$67137_37_494;signature_desc=Protein SCAI;Name=PF12070;status=T;Dbxref=InterPro:IPR022709,Reactome:R-HSA-5663220"
"298","Mcavernosa18273-RA","Sc0000295","maker","CDS",98239,98319,".","-","0","ID=Mcavernosa18273-RA:cds;Parent=Mcavernosa18273-RA;;transcript_id=Mcavernosa18273-RA:cds","Pfam","protein_match",37,494,"4.1E-167","+",".","date=27-09-2020;Target=Mcavernosa18273-RA 37 494;Ontology_term=GO:0003714,GO:0006351;ID=match$67137_37_494;signature_desc=Protein SCAI;Name=PF12070;status=T;Dbxref=InterPro:IPR022709,Reactome:R-HSA-5663220"
"299","Mcavernosa18273-RA","Sc0000295","maker","exon",99911,100009,".","-",".","ID=Mcavernosa18273-RA:exon:552;Parent=Mcavernosa18273-RA;;transcript_id=Mcavernosa18273-RA:exon:552","Pfam","protein_match",37,494,"4.1E-167","+",".","date=27-09-2020;Target=Mcavernosa18273-RA 37 494;Ontology_term=GO:0003714,GO:0006351;ID=match$67137_37_494;signature_desc=Protein SCAI;Name=PF12070;status=T;Dbxref=InterPro:IPR022709,Reactome:R-HSA-5663220"
"300","Mcavernosa18273-RA","Sc0000295","maker","exon",99071,99161,".","-",".","ID=Mcavernosa18273-RA:exon:554;Parent=Mcavernosa18273-RA;;transcript_id=Mcavernosa18273-RA:exon:554","Pfam","protein_match",37,494,"4.1E-167","+",".","date=27-09-2020;Target=Mcavernosa18273-RA 37 494;Ontology_term=GO:0003714,GO:0006351;ID=match$67137_37_494;signature_desc=Protein SCAI;Name=PF12070;status=T;Dbxref=InterPro:IPR022709,Reactome:R-HSA-5663220"
"301","Mcavernosa18273-RA","Sc0000295","maker","CDS",97081,97191,".","-","0","ID=Mcavernosa18273-RA:cds;Parent=Mcavernosa18273-RA;;transcript_id=Mcavernosa18273-RA:cds","Pfam","protein_match",37,494,"4.1E-167","+",".","date=27-09-2020;Target=Mcavernosa18273-RA 37 494;Ontology_term=GO:0003714,GO:0006351;ID=match$67137_37_494;signature_desc=Protein SCAI;Name=PF12070;status=T;Dbxref=InterPro:IPR022709,Reactome:R-HSA-5663220"
"302","Mcavernosa18273-RA","Sc0000295","maker","CDS",99911,100009,".","-","1","ID=Mcavernosa18273-RA:cds;Parent=Mcavernosa18273-RA;;transcript_id=Mcavernosa18273-RA:cds","Pfam","protein_match",37,494,"4.1E-167","+",".","date=27-09-2020;Target=Mcavernosa18273-RA 37 494;Ontology_term=GO:0003714,GO:0006351;ID=match$67137_37_494;signature_desc=Protein SCAI;Name=PF12070;status=T;Dbxref=InterPro:IPR022709,Reactome:R-HSA-5663220"
"303","Mcavernosa18273-RA","Sc0000295","maker","exon",95938,96019,".","-",".","ID=Mcavernosa18273-RA:exon:561;Parent=Mcavernosa18273-RA;;transcript_id=Mcavernosa18273-RA:exon:561","Pfam","protein_match",37,494,"4.1E-167","+",".","date=27-09-2020;Target=Mcavernosa18273-RA 37 494;Ontology_term=GO:0003714,GO:0006351;ID=match$67137_37_494;signature_desc=Protein SCAI;Name=PF12070;status=T;Dbxref=InterPro:IPR022709,Reactome:R-HSA-5663220"
"304","Mcavernosa18273-RA","Sc0000295","maker","CDS",95938,96019,".","-","1","ID=Mcavernosa18273-RA:cds;Parent=Mcavernosa18273-RA;;transcript_id=Mcavernosa18273-RA:cds","Pfam","protein_match",37,494,"4.1E-167","+",".","date=27-09-2020;Target=Mcavernosa18273-RA 37 494;Ontology_term=GO:0003714,GO:0006351;ID=match$67137_37_494;signature_desc=Protein SCAI;Name=PF12070;status=T;Dbxref=InterPro:IPR022709,Reactome:R-HSA-5663220"
"305","Mcavernosa18273-RA","Sc0000295","maker","mRNA",91700,103175,".","-",".","ID=Mcavernosa18273-RA;Parent=Mcavernosa18273;Name=Mcavernosa18273-RA;Alias=maker-NewChr19-snap-gene-12.42-mRNA-1;_AED=0.10;_QI=0|0.8|0.68|1|0.66|0.81|16|1054|545;_eAED=0.14;;transcript_id=Mcavernosa18273-RA","Pfam","protein_match",37,494,"4.1E-167","+",".","date=27-09-2020;Target=Mcavernosa18273-RA 37 494;Ontology_term=GO:0003714,GO:0006351;ID=match$67137_37_494;signature_desc=Protein SCAI;Name=PF12070;status=T;Dbxref=InterPro:IPR022709,Reactome:R-HSA-5663220"
"306","Mcavernosa18273-RA","Sc0000295","maker","exon",93684,93784,".","-",".","ID=Mcavernosa18273-RA:exon:564;Parent=Mcavernosa18273-RA;;transcript_id=Mcavernosa18273-RA:exon:564","Pfam","protein_match",37,494,"4.1E-167","+",".","date=27-09-2020;Target=Mcavernosa18273-RA 37 494;Ontology_term=GO:0003714,GO:0006351;ID=match$67137_37_494;signature_desc=Protein SCAI;Name=PF12070;status=T;Dbxref=InterPro:IPR022709,Reactome:R-HSA-5663220"
"307","Mcavernosa18273-RA","Sc0000295","maker","CDS",103063,103175,".","-","0","ID=Mcavernosa18273-RA:cds;Parent=Mcavernosa18273-RA;;transcript_id=Mcavernosa18273-RA:cds","Pfam","protein_match",37,494,"4.1E-167","+",".","date=27-09-2020;Target=Mcavernosa18273-RA 37 494;Ontology_term=GO:0003714,GO:0006351;ID=match$67137_37_494;signature_desc=Protein SCAI;Name=PF12070;status=T;Dbxref=InterPro:IPR022709,Reactome:R-HSA-5663220"
"308","Mcavernosa18273-RA","Sc0000295","maker","exon",95629,95701,".","-",".","ID=Mcavernosa18273-RA:exon:562;Parent=Mcavernosa18273-RA;;transcript_id=Mcavernosa18273-RA:exon:562","Pfam","protein_match",37,494,"4.1E-167","+",".","date=27-09-2020;Target=Mcavernosa18273-RA 37 494;Ontology_term=GO:0003714,GO:0006351;ID=match$67137_37_494;signature_desc=Protein SCAI;Name=PF12070;status=T;Dbxref=InterPro:IPR022709,Reactome:R-HSA-5663220"
"309","Mcavernosa18273-RA","Sc0000295","maker","exon",99415,99511,".","-",".","ID=Mcavernosa18273-RA:exon:553;Parent=Mcavernosa18273-RA;;transcript_id=Mcavernosa18273-RA:exon:553","Pfam","protein_match",37,494,"4.1E-167","+",".","date=27-09-2020;Target=Mcavernosa18273-RA 37 494;Ontology_term=GO:0003714,GO:0006351;ID=match$67137_37_494;signature_desc=Protein SCAI;Name=PF12070;status=T;Dbxref=InterPro:IPR022709,Reactome:R-HSA-5663220"
"310","Mcavernosa18273-RA","Sc0000295","maker","exon",103063,103175,".","-",".","ID=Mcavernosa18273-RA:exon:550;Parent=Mcavernosa18273-RA;;transcript_id=Mcavernosa18273-RA:exon:550","Pfam","protein_match",37,494,"4.1E-167","+",".","date=27-09-2020;Target=Mcavernosa18273-RA 37 494;Ontology_term=GO:0003714,GO:0006351;ID=match$67137_37_494;signature_desc=Protein SCAI;Name=PF12070;status=T;Dbxref=InterPro:IPR022709,Reactome:R-HSA-5663220"
"311","Mcavernosa18273-RA","Sc0000295","maker","CDS",92754,92906,".","-","0","ID=Mcavernosa18273-RA:cds;Parent=Mcavernosa18273-RA;;transcript_id=Mcavernosa18273-RA:cds","Pfam","protein_match",37,494,"4.1E-167","+",".","date=27-09-2020;Target=Mcavernosa18273-RA 37 494;Ontology_term=GO:0003714,GO:0006351;ID=match$67137_37_494;signature_desc=Protein SCAI;Name=PF12070;status=T;Dbxref=InterPro:IPR022709,Reactome:R-HSA-5663220"
"312","Mcavernosa18273-RA","Sc0000295","maker","exon",97604,97723,".","-",".","ID=Mcavernosa18273-RA:exon:557;Parent=Mcavernosa18273-RA;;transcript_id=Mcavernosa18273-RA:exon:557","Pfam","protein_match",37,494,"4.1E-167","+",".","date=27-09-2020;Target=Mcavernosa18273-RA 37 494;Ontology_term=GO:0003714,GO:0006351;ID=match$67137_37_494;signature_desc=Protein SCAI;Name=PF12070;status=T;Dbxref=InterPro:IPR022709,Reactome:R-HSA-5663220"
"313","Mcavernosa18273-RA","Sc0000295","maker","exon",94141,94317,".","-",".","ID=Mcavernosa18273-RA:exon:563;Parent=Mcavernosa18273-RA;;transcript_id=Mcavernosa18273-RA:exon:563","Pfam","protein_match",37,494,"4.1E-167","+",".","date=27-09-2020;Target=Mcavernosa18273-RA 37 494;Ontology_term=GO:0003714,GO:0006351;ID=match$67137_37_494;signature_desc=Protein SCAI;Name=PF12070;status=T;Dbxref=InterPro:IPR022709,Reactome:R-HSA-5663220"
"314","Mcavernosa18273-RA","Sc0000295","maker","CDS",98501,98577,".","-","2","ID=Mcavernosa18273-RA:cds;Parent=Mcavernosa18273-RA;;transcript_id=Mcavernosa18273-RA:cds","Pfam","protein_match",37,494,"4.1E-167","+",".","date=27-09-2020;Target=Mcavernosa18273-RA 37 494;Ontology_term=GO:0003714,GO:0006351;ID=match$67137_37_494;signature_desc=Protein SCAI;Name=PF12070;status=T;Dbxref=InterPro:IPR022709,Reactome:R-HSA-5663220"
"315","Mcavernosa18273-RA","Sc0000295","maker","three_prime_UTR",91700,92753,".","-",".","ID=Mcavernosa18273-RA:three_prime_utr;Parent=Mcavernosa18273-RA;;transcript_id=Mcavernosa18273-RA:three_prime_utr","Pfam","protein_match",37,494,"4.1E-167","+",".","date=27-09-2020;Target=Mcavernosa18273-RA 37 494;Ontology_term=GO:0003714,GO:0006351;ID=match$67137_37_494;signature_desc=Protein SCAI;Name=PF12070;status=T;Dbxref=InterPro:IPR022709,Reactome:R-HSA-5663220"
"316","Mcavernosa18273-RA","Sc0000295","maker","exon",96399,96495,".","-",".","ID=Mcavernosa18273-RA:exon:560;Parent=Mcavernosa18273-RA;;transcript_id=Mcavernosa18273-RA:exon:560","Pfam","protein_match",37,494,"4.1E-167","+",".","date=27-09-2020;Target=Mcavernosa18273-RA 37 494;Ontology_term=GO:0003714,GO:0006351;ID=match$67137_37_494;signature_desc=Protein SCAI;Name=PF12070;status=T;Dbxref=InterPro:IPR022709,Reactome:R-HSA-5663220"
"317","Mcavernosa18273-RA","Sc0000295","maker","CDS",100937,101023,".","-","1","ID=Mcavernosa18273-RA:cds;Parent=Mcavernosa18273-RA;;transcript_id=Mcavernosa18273-RA:cds","Pfam","protein_match",37,494,"4.1E-167","+",".","date=27-09-2020;Target=Mcavernosa18273-RA 37 494;Ontology_term=GO:0003714,GO:0006351;ID=match$67137_37_494;signature_desc=Protein SCAI;Name=PF12070;status=T;Dbxref=InterPro:IPR022709,Reactome:R-HSA-5663220"
"318","Mcavernosa18273-RA","Sc0000295","maker","exon",98501,98577,".","-",".","ID=Mcavernosa18273-RA:exon:555;Parent=Mcavernosa18273-RA;;transcript_id=Mcavernosa18273-RA:exon:555","Pfam","protein_match",37,494,"4.1E-167","+",".","date=27-09-2020;Target=Mcavernosa18273-RA 37 494;Ontology_term=GO:0003714,GO:0006351;ID=match$67137_37_494;signature_desc=Protein SCAI;Name=PF12070;status=T;Dbxref=InterPro:IPR022709,Reactome:R-HSA-5663220"
"319","Mcavernosa18273-RA","Sc0000295","maker","exon",96592,96670,".","-",".","ID=Mcavernosa18273-RA:exon:559;Parent=Mcavernosa18273-RA;;transcript_id=Mcavernosa18273-RA:exon:559","Pfam","protein_match",37,494,"4.1E-167","+",".","date=27-09-2020;Target=Mcavernosa18273-RA 37 494;Ontology_term=GO:0003714,GO:0006351;ID=match$67137_37_494;signature_desc=Protein SCAI;Name=PF12070;status=T;Dbxref=InterPro:IPR022709,Reactome:R-HSA-5663220"
