"","prot","scaffold","Gene.Predict","id.x","gene.start","gene.stop","pos1.x","pos2.x","pos3.x","attr.x","Predict","id.y","start","stop","pos1.y","pos2.y","pos3.y","attr.y"
"299","Acerv_evm.model.Segkk2517_pilon.9","Segkk2517_pilon","EVM","start_codon",78787,78789,".","+",".","ID=Acerv_evm.model.Segkk2517_pilon.9:start;Parent=Acerv_evm.model.Segkk2517_pilon.9;transcript_id=Acerv_evm.model.Segkk2517_pilon.9:start","Pfam","protein_match",17,141,"3.6E-50","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk2517_pilon.9 17 141;Ontology_term=GO:0003677,GO:0006355;ID=match$171848_17_141;signature_desc='Paired box' domain;Name=PF00292;status=T;Dbxref=InterPro:IPR001523"
"300","Acerv_evm.model.Segkk2517_pilon.9","Segkk2517_pilon","EVM","exon",80732,80946,".","+",".","ID=Acerv_evm.model.Segkk2517_pilon.9.exon3;Parent=Acerv_evm.model.Segkk2517_pilon.9;transcript_id=Acerv_evm.model.Segkk2517_pilon.9.exon3","Pfam","protein_match",243,299,"1.0E-20","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk2517_pilon.9 243 299;Ontology_term=GO:0003677;ID=match$171862_243_299;signature_desc=Homeodomain;Name=PF00046;status=T;Dbxref=InterPro:IPR001356"
"301","Acerv_evm.model.Segkk2517_pilon.9","Segkk2517_pilon","EVM","exon",79516,80112,".","+",".","ID=Acerv_evm.model.Segkk2517_pilon.9.exon2;Parent=Acerv_evm.model.Segkk2517_pilon.9;transcript_id=Acerv_evm.model.Segkk2517_pilon.9.exon2","Pfam","protein_match",17,141,"3.6E-50","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk2517_pilon.9 17 141;Ontology_term=GO:0003677,GO:0006355;ID=match$171848_17_141;signature_desc='Paired box' domain;Name=PF00292;status=T;Dbxref=InterPro:IPR001523"
"302","Acerv_evm.model.Segkk2517_pilon.9","Segkk2517_pilon","EVM","mRNA",78787,81707,".","+",".","ID=Acerv_evm.model.Segkk2517_pilon.9;Parent=Acerv_evm.TU.Segkk2517_pilon.9;product=Paired_box_protein_Pax-3-B_;transcript_id=Acerv_evm.model.Segkk2517_pilon.9","Pfam","protein_match",17,141,"3.6E-50","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk2517_pilon.9 17 141;Ontology_term=GO:0003677,GO:0006355;ID=match$171848_17_141;signature_desc='Paired box' domain;Name=PF00292;status=T;Dbxref=InterPro:IPR001523"
"303","Acerv_evm.model.Segkk2517_pilon.9","Segkk2517_pilon","EVM","CDS",80732,80946,".","+","2","ID=cds.Acerv_evm.model.Segkk2517_pilon.9;Parent=Acerv_evm.model.Segkk2517_pilon.9;transcript_id=cds.Acerv_evm.model.Segkk2517_pilon.9","Pfam","protein_match",17,141,"3.6E-50","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk2517_pilon.9 17 141;Ontology_term=GO:0003677,GO:0006355;ID=match$171848_17_141;signature_desc='Paired box' domain;Name=PF00292;status=T;Dbxref=InterPro:IPR001523"
"304","Acerv_evm.model.Segkk2517_pilon.9","Segkk2517_pilon","EVM","CDS",80732,80946,".","+","2","ID=cds.Acerv_evm.model.Segkk2517_pilon.9;Parent=Acerv_evm.model.Segkk2517_pilon.9;transcript_id=cds.Acerv_evm.model.Segkk2517_pilon.9","Pfam","protein_match",243,299,"1.0E-20","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk2517_pilon.9 243 299;Ontology_term=GO:0003677;ID=match$171862_243_299;signature_desc=Homeodomain;Name=PF00046;status=T;Dbxref=InterPro:IPR001356"
"305","Acerv_evm.model.Segkk2517_pilon.9","Segkk2517_pilon","EVM","exon",78787,78835,".","+",".","ID=Acerv_evm.model.Segkk2517_pilon.9.exon1;Parent=Acerv_evm.model.Segkk2517_pilon.9;transcript_id=Acerv_evm.model.Segkk2517_pilon.9.exon1","Pfam","protein_match",243,299,"1.0E-20","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk2517_pilon.9 243 299;Ontology_term=GO:0003677;ID=match$171862_243_299;signature_desc=Homeodomain;Name=PF00046;status=T;Dbxref=InterPro:IPR001356"
"306","Acerv_evm.model.Segkk2517_pilon.9","Segkk2517_pilon","EVM","exon",81471,81707,".","+",".","ID=Acerv_evm.model.Segkk2517_pilon.9.exon4;Parent=Acerv_evm.model.Segkk2517_pilon.9;transcript_id=Acerv_evm.model.Segkk2517_pilon.9.exon4","Pfam","protein_match",243,299,"1.0E-20","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk2517_pilon.9 243 299;Ontology_term=GO:0003677;ID=match$171862_243_299;signature_desc=Homeodomain;Name=PF00046;status=T;Dbxref=InterPro:IPR001356"
"307","Acerv_evm.model.Segkk2517_pilon.9","Segkk2517_pilon","EVM","gene",78787,81707,".","+",".","ID=Acerv_evm.TU.Segkk2517_pilon.9;Name=Acerv_gene.model.Segkk2517_pilon.9","Pfam","protein_match",243,299,"1.0E-20","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk2517_pilon.9 243 299;Ontology_term=GO:0003677;ID=match$171862_243_299;signature_desc=Homeodomain;Name=PF00046;status=T;Dbxref=InterPro:IPR001356"
"308","Acerv_evm.model.Segkk2517_pilon.9","Segkk2517_pilon","EVM","exon",79516,80112,".","+",".","ID=Acerv_evm.model.Segkk2517_pilon.9.exon2;Parent=Acerv_evm.model.Segkk2517_pilon.9;transcript_id=Acerv_evm.model.Segkk2517_pilon.9.exon2","Pfam","protein_match",243,299,"1.0E-20","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk2517_pilon.9 243 299;Ontology_term=GO:0003677;ID=match$171862_243_299;signature_desc=Homeodomain;Name=PF00046;status=T;Dbxref=InterPro:IPR001356"
"309","Acerv_evm.model.Segkk2517_pilon.9","Segkk2517_pilon","EVM","gene",78787,81707,".","+",".","ID=Acerv_evm.TU.Segkk2517_pilon.9;Name=Acerv_gene.model.Segkk2517_pilon.9","Pfam","protein_match",17,141,"3.6E-50","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk2517_pilon.9 17 141;Ontology_term=GO:0003677,GO:0006355;ID=match$171848_17_141;signature_desc='Paired box' domain;Name=PF00292;status=T;Dbxref=InterPro:IPR001523"
"310","Acerv_evm.model.Segkk2517_pilon.9","Segkk2517_pilon","EVM","CDS",81471,81707,".","+","0","ID=cds.Acerv_evm.model.Segkk2517_pilon.9;Parent=Acerv_evm.model.Segkk2517_pilon.9;transcript_id=cds.Acerv_evm.model.Segkk2517_pilon.9","Pfam","protein_match",243,299,"1.0E-20","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk2517_pilon.9 243 299;Ontology_term=GO:0003677;ID=match$171862_243_299;signature_desc=Homeodomain;Name=PF00046;status=T;Dbxref=InterPro:IPR001356"
"311","Acerv_evm.model.Segkk2517_pilon.9","Segkk2517_pilon","EVM","mRNA",78787,81707,".","+",".","ID=Acerv_evm.model.Segkk2517_pilon.9;Parent=Acerv_evm.TU.Segkk2517_pilon.9;product=Paired_box_protein_Pax-3-B_;transcript_id=Acerv_evm.model.Segkk2517_pilon.9","Pfam","protein_match",243,299,"1.0E-20","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk2517_pilon.9 243 299;Ontology_term=GO:0003677;ID=match$171862_243_299;signature_desc=Homeodomain;Name=PF00046;status=T;Dbxref=InterPro:IPR001356"
"312","Acerv_evm.model.Segkk2517_pilon.9","Segkk2517_pilon","EVM","CDS",79516,80112,".","+","2","ID=cds.Acerv_evm.model.Segkk2517_pilon.9;Parent=Acerv_evm.model.Segkk2517_pilon.9;transcript_id=cds.Acerv_evm.model.Segkk2517_pilon.9","Pfam","protein_match",17,141,"3.6E-50","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk2517_pilon.9 17 141;Ontology_term=GO:0003677,GO:0006355;ID=match$171848_17_141;signature_desc='Paired box' domain;Name=PF00292;status=T;Dbxref=InterPro:IPR001523"
"313","Acerv_evm.model.Segkk2517_pilon.9","Segkk2517_pilon","EVM","exon",81471,81707,".","+",".","ID=Acerv_evm.model.Segkk2517_pilon.9.exon4;Parent=Acerv_evm.model.Segkk2517_pilon.9;transcript_id=Acerv_evm.model.Segkk2517_pilon.9.exon4","Pfam","protein_match",17,141,"3.6E-50","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk2517_pilon.9 17 141;Ontology_term=GO:0003677,GO:0006355;ID=match$171848_17_141;signature_desc='Paired box' domain;Name=PF00292;status=T;Dbxref=InterPro:IPR001523"
"314","Acerv_evm.model.Segkk2517_pilon.9","Segkk2517_pilon","EVM","CDS",78787,78835,".","+","0","ID=cds.Acerv_evm.model.Segkk2517_pilon.9;Parent=Acerv_evm.model.Segkk2517_pilon.9;transcript_id=cds.Acerv_evm.model.Segkk2517_pilon.9","Pfam","protein_match",17,141,"3.6E-50","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk2517_pilon.9 17 141;Ontology_term=GO:0003677,GO:0006355;ID=match$171848_17_141;signature_desc='Paired box' domain;Name=PF00292;status=T;Dbxref=InterPro:IPR001523"
"315","Acerv_evm.model.Segkk2517_pilon.9","Segkk2517_pilon","EVM","CDS",78787,78835,".","+","0","ID=cds.Acerv_evm.model.Segkk2517_pilon.9;Parent=Acerv_evm.model.Segkk2517_pilon.9;transcript_id=cds.Acerv_evm.model.Segkk2517_pilon.9","Pfam","protein_match",243,299,"1.0E-20","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk2517_pilon.9 243 299;Ontology_term=GO:0003677;ID=match$171862_243_299;signature_desc=Homeodomain;Name=PF00046;status=T;Dbxref=InterPro:IPR001356"
"316","Acerv_evm.model.Segkk2517_pilon.9","Segkk2517_pilon","EVM","stop_codon",81705,81707,".","+",".","ID=Acerv_evm.model.Segkk2517_pilon.9:stop;Parent=Acerv_evm.model.Segkk2517_pilon.9;transcript_id=Acerv_evm.model.Segkk2517_pilon.9:stop","Pfam","protein_match",17,141,"3.6E-50","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk2517_pilon.9 17 141;Ontology_term=GO:0003677,GO:0006355;ID=match$171848_17_141;signature_desc='Paired box' domain;Name=PF00292;status=T;Dbxref=InterPro:IPR001523"
"317","Acerv_evm.model.Segkk2517_pilon.9","Segkk2517_pilon","EVM","CDS",81471,81707,".","+","0","ID=cds.Acerv_evm.model.Segkk2517_pilon.9;Parent=Acerv_evm.model.Segkk2517_pilon.9;transcript_id=cds.Acerv_evm.model.Segkk2517_pilon.9","Pfam","protein_match",17,141,"3.6E-50","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk2517_pilon.9 17 141;Ontology_term=GO:0003677,GO:0006355;ID=match$171848_17_141;signature_desc='Paired box' domain;Name=PF00292;status=T;Dbxref=InterPro:IPR001523"
"318","Acerv_evm.model.Segkk2517_pilon.9","Segkk2517_pilon","EVM","exon",78787,78835,".","+",".","ID=Acerv_evm.model.Segkk2517_pilon.9.exon1;Parent=Acerv_evm.model.Segkk2517_pilon.9;transcript_id=Acerv_evm.model.Segkk2517_pilon.9.exon1","Pfam","protein_match",17,141,"3.6E-50","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk2517_pilon.9 17 141;Ontology_term=GO:0003677,GO:0006355;ID=match$171848_17_141;signature_desc='Paired box' domain;Name=PF00292;status=T;Dbxref=InterPro:IPR001523"
"319","Acerv_evm.model.Segkk2563_pilon.1","Segkk2563_pilon","EVM","exon",15,141,".","-",".","ID=Acerv_evm.model.Segkk2563_pilon.1.exon5;Parent=Acerv_evm.model.Segkk2563_pilon.1;transcript_id=Acerv_evm.model.Segkk2563_pilon.1.exon5","Pfam","protein_match",301,422,"6.1E-15","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk2563_pilon.1 301 422;Ontology_term=GO:0004386;ID=match$145518_301_422;signature_desc=AAA domain;Name=PF13086;status=T;Dbxref=InterPro:IPR041677"
"320","Acerv_evm.model.Segkk2563_pilon.1","Segkk2563_pilon","EVM","exon",3974,4296,".","-",".","ID=Acerv_evm.model.Segkk2563_pilon.1.exon2;Parent=Acerv_evm.model.Segkk2563_pilon.1;transcript_id=Acerv_evm.model.Segkk2563_pilon.1.exon2","Pfam","protein_match",301,422,"6.1E-15","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk2563_pilon.1 301 422;Ontology_term=GO:0004386;ID=match$145518_301_422;signature_desc=AAA domain;Name=PF13086;status=T;Dbxref=InterPro:IPR041677"
"321","Acerv_evm.model.Segkk2563_pilon.1","Segkk2563_pilon","EVM","gene",15,5585,".","-",".","ID=Acerv_evm.TU.Segkk2563_pilon.1;Name=Acerv_gene.model.Segkk2563_pilon.1","Pfam","protein_match",301,422,"6.1E-15","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk2563_pilon.1 301 422;Ontology_term=GO:0004386;ID=match$145518_301_422;signature_desc=AAA domain;Name=PF13086;status=T;Dbxref=InterPro:IPR041677"
"322","Acerv_evm.model.Segkk2563_pilon.1","Segkk2563_pilon","EVM","start_codon",5583,5585,".","+",".","ID=Acerv_evm.model.Segkk2563_pilon.1:start;Parent=Acerv_evm.model.Segkk2563_pilon.1;transcript_id=Acerv_evm.model.Segkk2563_pilon.1:start","Pfam","protein_match",301,422,"6.1E-15","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk2563_pilon.1 301 422;Ontology_term=GO:0004386;ID=match$145518_301_422;signature_desc=AAA domain;Name=PF13086;status=T;Dbxref=InterPro:IPR041677"
"323","Acerv_evm.model.Segkk2563_pilon.1","Segkk2563_pilon","EVM","CDS",15,141,".","-","0","ID=cds.Acerv_evm.model.Segkk2563_pilon.1;Parent=Acerv_evm.model.Segkk2563_pilon.1;transcript_id=cds.Acerv_evm.model.Segkk2563_pilon.1","Pfam","protein_match",301,422,"6.1E-15","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk2563_pilon.1 301 422;Ontology_term=GO:0004386;ID=match$145518_301_422;signature_desc=AAA domain;Name=PF13086;status=T;Dbxref=InterPro:IPR041677"
"324","Acerv_evm.model.Segkk2563_pilon.1","Segkk2563_pilon","EVM","exon",1052,1452,".","-",".","ID=Acerv_evm.model.Segkk2563_pilon.1.exon4;Parent=Acerv_evm.model.Segkk2563_pilon.1;transcript_id=Acerv_evm.model.Segkk2563_pilon.1.exon4","Pfam","protein_match",301,422,"6.1E-15","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk2563_pilon.1 301 422;Ontology_term=GO:0004386;ID=match$145518_301_422;signature_desc=AAA domain;Name=PF13086;status=T;Dbxref=InterPro:IPR041677"
"325","Acerv_evm.model.Segkk2563_pilon.1","Segkk2563_pilon","EVM","CDS",5003,5585,".","-","0","ID=cds.Acerv_evm.model.Segkk2563_pilon.1;Parent=Acerv_evm.model.Segkk2563_pilon.1;transcript_id=cds.Acerv_evm.model.Segkk2563_pilon.1","Pfam","protein_match",301,422,"6.1E-15","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk2563_pilon.1 301 422;Ontology_term=GO:0004386;ID=match$145518_301_422;signature_desc=AAA domain;Name=PF13086;status=T;Dbxref=InterPro:IPR041677"
"326","Acerv_evm.model.Segkk2563_pilon.1","Segkk2563_pilon","EVM","CDS",1052,1452,".","-","2","ID=cds.Acerv_evm.model.Segkk2563_pilon.1;Parent=Acerv_evm.model.Segkk2563_pilon.1;transcript_id=cds.Acerv_evm.model.Segkk2563_pilon.1","Pfam","protein_match",301,422,"6.1E-15","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk2563_pilon.1 301 422;Ontology_term=GO:0004386;ID=match$145518_301_422;signature_desc=AAA domain;Name=PF13086;status=T;Dbxref=InterPro:IPR041677"
"327","Acerv_evm.model.Segkk2563_pilon.1","Segkk2563_pilon","EVM","CDS",3974,4296,".","-","2","ID=cds.Acerv_evm.model.Segkk2563_pilon.1;Parent=Acerv_evm.model.Segkk2563_pilon.1;transcript_id=cds.Acerv_evm.model.Segkk2563_pilon.1","Pfam","protein_match",301,422,"6.1E-15","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk2563_pilon.1 301 422;Ontology_term=GO:0004386;ID=match$145518_301_422;signature_desc=AAA domain;Name=PF13086;status=T;Dbxref=InterPro:IPR041677"
"328","Acerv_evm.model.Segkk2563_pilon.1","Segkk2563_pilon","EVM","mRNA",15,5585,".","-",".","ID=Acerv_evm.model.Segkk2563_pilon.1;Parent=Acerv_evm.TU.Segkk2563_pilon.1;product=NFX1-type_zinc_finger-containing_protein_1_;transcript_id=Acerv_evm.model.Segkk2563_pilon.1","Pfam","protein_match",301,422,"6.1E-15","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk2563_pilon.1 301 422;Ontology_term=GO:0004386;ID=match$145518_301_422;signature_desc=AAA domain;Name=PF13086;status=T;Dbxref=InterPro:IPR041677"
"329","Acerv_evm.model.Segkk2563_pilon.1","Segkk2563_pilon","EVM","CDS",2386,2590,".","-","0","ID=cds.Acerv_evm.model.Segkk2563_pilon.1;Parent=Acerv_evm.model.Segkk2563_pilon.1;transcript_id=cds.Acerv_evm.model.Segkk2563_pilon.1","Pfam","protein_match",301,422,"6.1E-15","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk2563_pilon.1 301 422;Ontology_term=GO:0004386;ID=match$145518_301_422;signature_desc=AAA domain;Name=PF13086;status=T;Dbxref=InterPro:IPR041677"
"330","Acerv_evm.model.Segkk2563_pilon.1","Segkk2563_pilon","EVM","exon",5003,5585,".","-",".","ID=Acerv_evm.model.Segkk2563_pilon.1.exon1;Parent=Acerv_evm.model.Segkk2563_pilon.1;transcript_id=Acerv_evm.model.Segkk2563_pilon.1.exon1","Pfam","protein_match",301,422,"6.1E-15","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk2563_pilon.1 301 422;Ontology_term=GO:0004386;ID=match$145518_301_422;signature_desc=AAA domain;Name=PF13086;status=T;Dbxref=InterPro:IPR041677"
"331","Acerv_evm.model.Segkk2563_pilon.1","Segkk2563_pilon","EVM","exon",2386,2590,".","-",".","ID=Acerv_evm.model.Segkk2563_pilon.1.exon3;Parent=Acerv_evm.model.Segkk2563_pilon.1;transcript_id=Acerv_evm.model.Segkk2563_pilon.1.exon3","Pfam","protein_match",301,422,"6.1E-15","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk2563_pilon.1 301 422;Ontology_term=GO:0004386;ID=match$145518_301_422;signature_desc=AAA domain;Name=PF13086;status=T;Dbxref=InterPro:IPR041677"
"332","Acerv_evm.model.Segkk2611_pilon.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","Acerv_evm.model.Segkk2716_pilon.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","Acerv_evm.model.Segkk2725_pilon.8","Segkk2725_pilon","EVM","CDS",84647,87955,".","+","0","ID=cds.Acerv_evm.model.Segkk2725_pilon.8;Parent=Acerv_evm.model.Segkk2725_pilon.8;transcript_id=cds.Acerv_evm.model.Segkk2725_pilon.8","Pfam","protein_match",412,444,"1.2E-5","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk2725_pilon.8 412 444;Ontology_term=GO:0005515;ID=match$22587_412_444;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"335","Acerv_evm.model.Segkk2725_pilon.8","Segkk2725_pilon","EVM","mRNA",84647,87955,".","+",".","ID=Acerv_evm.model.Segkk2725_pilon.8;Parent=Acerv_evm.TU.Segkk2725_pilon.8;product=Tetratricopeptide_repeat_protein_28_;transcript_id=Acerv_evm.model.Segkk2725_pilon.8","Pfam","protein_match",412,444,"1.2E-5","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk2725_pilon.8 412 444;Ontology_term=GO:0005515;ID=match$22587_412_444;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"336","Acerv_evm.model.Segkk2725_pilon.8","Segkk2725_pilon","EVM","start_codon",84647,84649,".","+",".","ID=Acerv_evm.model.Segkk2725_pilon.8:start;Parent=Acerv_evm.model.Segkk2725_pilon.8;transcript_id=Acerv_evm.model.Segkk2725_pilon.8:start","Pfam","protein_match",412,444,"1.2E-5","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk2725_pilon.8 412 444;Ontology_term=GO:0005515;ID=match$22587_412_444;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"337","Acerv_evm.model.Segkk2725_pilon.8","Segkk2725_pilon","EVM","stop_codon",87953,87955,".","+",".","ID=Acerv_evm.model.Segkk2725_pilon.8:stop;Parent=Acerv_evm.model.Segkk2725_pilon.8;transcript_id=Acerv_evm.model.Segkk2725_pilon.8:stop","Pfam","protein_match",412,444,"1.2E-5","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk2725_pilon.8 412 444;Ontology_term=GO:0005515;ID=match$22587_412_444;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"338","Acerv_evm.model.Segkk2725_pilon.8","Segkk2725_pilon","EVM","gene",84647,87955,".","+",".","ID=Acerv_evm.TU.Segkk2725_pilon.8;Name=Acerv_gene.model.Segkk2725_pilon.8","Pfam","protein_match",412,444,"1.2E-5","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk2725_pilon.8 412 444;Ontology_term=GO:0005515;ID=match$22587_412_444;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"339","Acerv_evm.model.Segkk2725_pilon.8","Segkk2725_pilon","EVM","exon",84647,87955,".","+",".","ID=Acerv_evm.model.Segkk2725_pilon.8.exon1;Parent=Acerv_evm.model.Segkk2725_pilon.8;transcript_id=Acerv_evm.model.Segkk2725_pilon.8.exon1","Pfam","protein_match",412,444,"1.2E-5","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk2725_pilon.8 412 444;Ontology_term=GO:0005515;ID=match$22587_412_444;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"340","Acerv_evm.model.Segkk2794_pilon.7","Segkk2794_pilon","EVM","stop_codon",69578,69580,".","+",".","ID=Acerv_evm.model.Segkk2794_pilon.7:stop;Parent=Acerv_evm.model.Segkk2794_pilon.7;transcript_id=Acerv_evm.model.Segkk2794_pilon.7:stop","Pfam","protein_match",284,495,"5.3E-34","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk2794_pilon.7 284 495;Ontology_term=GO:0004672,GO:0005524,GO:0006468;ID=match$207217_284_495;signature_desc=Protein kinase domain;Name=PF00069;status=T;Dbxref=InterPro:IPR000719"
"341","Acerv_evm.model.Segkk2794_pilon.7","Segkk2794_pilon","EVM","exon",66617,67978,".","+",".","ID=Acerv_evm.model.Segkk2794_pilon.7.exon1;Parent=Acerv_evm.model.Segkk2794_pilon.7;transcript_id=Acerv_evm.model.Segkk2794_pilon.7.exon1","Pfam","protein_match",284,495,"5.3E-34","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk2794_pilon.7 284 495;Ontology_term=GO:0004672,GO:0005524,GO:0006468;ID=match$207217_284_495;signature_desc=Protein kinase domain;Name=PF00069;status=T;Dbxref=InterPro:IPR000719"
"342","Acerv_evm.model.Segkk2794_pilon.7","Segkk2794_pilon","EVM","start_codon",66617,66619,".","+",".","ID=Acerv_evm.model.Segkk2794_pilon.7:start;Parent=Acerv_evm.model.Segkk2794_pilon.7;transcript_id=Acerv_evm.model.Segkk2794_pilon.7:start","Pfam","protein_match",284,495,"5.3E-34","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk2794_pilon.7 284 495;Ontology_term=GO:0004672,GO:0005524,GO:0006468;ID=match$207217_284_495;signature_desc=Protein kinase domain;Name=PF00069;status=T;Dbxref=InterPro:IPR000719"
"343","Acerv_evm.model.Segkk2794_pilon.7","Segkk2794_pilon","EVM","CDS",69329,69580,".","+","0","ID=cds.Acerv_evm.model.Segkk2794_pilon.7;Parent=Acerv_evm.model.Segkk2794_pilon.7;transcript_id=cds.Acerv_evm.model.Segkk2794_pilon.7","Pfam","protein_match",284,495,"5.3E-34","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk2794_pilon.7 284 495;Ontology_term=GO:0004672,GO:0005524,GO:0006468;ID=match$207217_284_495;signature_desc=Protein kinase domain;Name=PF00069;status=T;Dbxref=InterPro:IPR000719"
"344","Acerv_evm.model.Segkk2794_pilon.7","Segkk2794_pilon","EVM","gene",66617,69580,".","+",".","ID=Acerv_evm.TU.Segkk2794_pilon.7;Name=Acerv_gene.model.Segkk2794_pilon.7","Pfam","protein_match",284,495,"5.3E-34","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk2794_pilon.7 284 495;Ontology_term=GO:0004672,GO:0005524,GO:0006468;ID=match$207217_284_495;signature_desc=Protein kinase domain;Name=PF00069;status=T;Dbxref=InterPro:IPR000719"
"345","Acerv_evm.model.Segkk2794_pilon.7","Segkk2794_pilon","EVM","CDS",66617,67978,".","+","0","ID=cds.Acerv_evm.model.Segkk2794_pilon.7;Parent=Acerv_evm.model.Segkk2794_pilon.7;transcript_id=cds.Acerv_evm.model.Segkk2794_pilon.7","Pfam","protein_match",284,495,"5.3E-34","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk2794_pilon.7 284 495;Ontology_term=GO:0004672,GO:0005524,GO:0006468;ID=match$207217_284_495;signature_desc=Protein kinase domain;Name=PF00069;status=T;Dbxref=InterPro:IPR000719"
"346","Acerv_evm.model.Segkk2794_pilon.7","Segkk2794_pilon","EVM","mRNA",66617,69580,".","+",".","ID=Acerv_evm.model.Segkk2794_pilon.7;Parent=Acerv_evm.TU.Segkk2794_pilon.7;product=Probable_serine/threonine-protein_kinase_kinX_;transcript_id=Acerv_evm.model.Segkk2794_pilon.7","Pfam","protein_match",284,495,"5.3E-34","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk2794_pilon.7 284 495;Ontology_term=GO:0004672,GO:0005524,GO:0006468;ID=match$207217_284_495;signature_desc=Protein kinase domain;Name=PF00069;status=T;Dbxref=InterPro:IPR000719"
"347","Acerv_evm.model.Segkk2794_pilon.7","Segkk2794_pilon","EVM","exon",69329,69580,".","+",".","ID=Acerv_evm.model.Segkk2794_pilon.7.exon2;Parent=Acerv_evm.model.Segkk2794_pilon.7;transcript_id=Acerv_evm.model.Segkk2794_pilon.7.exon2","Pfam","protein_match",284,495,"5.3E-34","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk2794_pilon.7 284 495;Ontology_term=GO:0004672,GO:0005524,GO:0006468;ID=match$207217_284_495;signature_desc=Protein kinase domain;Name=PF00069;status=T;Dbxref=InterPro:IPR000719"
"348","Acerv_evm.model.Segkk2935_pilon.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","Acerv_evm.model.Segkk2970_pilon.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","Acerv_evm.model.Segkk3047_pilon.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
