"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Treatment_Compare","X1_2","X2_2","X4_2","X11_2","X28_2","X35_2","X36_2","X38_2","X39_2","X41_2","X42_2","X47_2","prot","scaffold","Gene.Predict","id","gene.start","gene.stop","pos1","pos2","pos3","attr","GO_terms","length"
"34","LOC113664618",243.563508020609,0.925200427679479,0.282984457831405,3.26943901714451,0.00107760962940115,0.0482866761446225,"CvsMid",107,133,461,457,66,287,340,210,450,607,159,142,"XP_027036042.1","NW_020844031.1","Gnomon","CDS",292240,292356,".","+","1","ID=cds-XP_027036042.1;Parent=rna-XM_027180241.1;Dbxref=GeneID:113664618,Genbank:XP_027036042.1;Name=XP_027036042.1;Note=The sequence of the model RefSeq protein was modified relative to this genomic sequence to represent the inferred CDS: added 130 bases not found in genome assembly;exception=annotated by transcript or proteomic data;gbkey=CDS;gene=LOC113664618;inference=similar to RNA sequence (same species):INSD:GEFF01013275.1;partial=true;product=splicing factor U2AF 50 kDa subunit-like;protein_id=XP_027036042.1","GO:0003676,GO:0003676,GO:0003676,GO:0003676,GO:0003676,GO:0003676,GO:0003723,GO:0005634,GO:0006397,GO:0003676,GO:0003723,GO:0005634,GO:0006397,GO:0003723,GO:0005634,GO:0006397,GO:0003676,GO:0003676,GO:0003723,GO:0005634,GO:0006397,GO:0003676,GO:0003676,GO:0003723,GO:0005634,GO:0006397,GO:0003723,GO:0005634,GO:0006397,GO:0003676,GO:0003723,GO:0005634,GO:0006397,GO:0003723,GO:0005634,GO:0006397,GO:0003723,GO:0005634,GO:0006397,GO:0003723,GO:0005634,GO:0006397,GO:0003676,GO:0003723,GO:0005634,GO:0006397,GO:0003723,GO:0005634,GO:0006397,GO:0003723,GO:0005634,GO:0006397",116
"35","LOC113664618",243.563508020609,0.925200427679479,0.282984457831405,3.26943901714451,0.00107760962940115,0.0482866761446225,"CvsMid",107,133,461,457,66,287,340,210,450,607,159,142,"XP_027036042.1","NW_020844031.1","Gnomon","CDS",264939,265047,".","+","0","ID=cds-XP_027036042.1;Parent=rna-XM_027180241.1;Dbxref=GeneID:113664618,Genbank:XP_027036042.1;Name=XP_027036042.1;Note=The sequence of the model RefSeq protein was modified relative to this genomic sequence to represent the inferred CDS: added 130 bases not found in genome assembly;end_range=265047,.;exception=annotated by transcript or proteomic data;gbkey=CDS;gene=LOC113664618;inference=similar to RNA sequence (same species):INSD:GEFF01013275.1;partial=true;product=splicing factor U2AF 50 kDa subunit-like;protein_id=XP_027036042.1","GO:0003676,GO:0003676,GO:0003676,GO:0003676,GO:0003676,GO:0003676,GO:0003723,GO:0005634,GO:0006397,GO:0003676,GO:0003723,GO:0005634,GO:0006397,GO:0003723,GO:0005634,GO:0006397,GO:0003676,GO:0003676,GO:0003723,GO:0005634,GO:0006397,GO:0003676,GO:0003676,GO:0003723,GO:0005634,GO:0006397,GO:0003723,GO:0005634,GO:0006397,GO:0003676,GO:0003723,GO:0005634,GO:0006397,GO:0003723,GO:0005634,GO:0006397,GO:0003723,GO:0005634,GO:0006397,GO:0003723,GO:0005634,GO:0006397,GO:0003676,GO:0003723,GO:0005634,GO:0006397,GO:0003723,GO:0005634,GO:0006397,GO:0003723,GO:0005634,GO:0006397",108
"36","LOC113664618",243.563508020609,0.925200427679479,0.282984457831405,3.26943901714451,0.00107760962940115,0.0482866761446225,"CvsMid",107,133,461,457,66,287,340,210,450,607,159,142,"XP_027036042.1","NW_020844031.1","Gnomon","CDS",292739,292795,".","+","1","ID=cds-XP_027036042.1;Parent=rna-XM_027180241.1;Dbxref=GeneID:113664618,Genbank:XP_027036042.1;Name=XP_027036042.1;Note=The sequence of the model RefSeq protein was modified relative to this genomic sequence to represent the inferred CDS: added 130 bases not found in genome assembly;exception=annotated by transcript or proteomic data;gbkey=CDS;gene=LOC113664618;inference=similar to RNA sequence (same species):INSD:GEFF01013275.1;partial=true;product=splicing factor U2AF 50 kDa subunit-like;protein_id=XP_027036042.1","GO:0003676,GO:0003676,GO:0003676,GO:0003676,GO:0003676,GO:0003676,GO:0003723,GO:0005634,GO:0006397,GO:0003676,GO:0003723,GO:0005634,GO:0006397,GO:0003723,GO:0005634,GO:0006397,GO:0003676,GO:0003676,GO:0003723,GO:0005634,GO:0006397,GO:0003676,GO:0003676,GO:0003723,GO:0005634,GO:0006397,GO:0003723,GO:0005634,GO:0006397,GO:0003676,GO:0003723,GO:0005634,GO:0006397,GO:0003723,GO:0005634,GO:0006397,GO:0003723,GO:0005634,GO:0006397,GO:0003723,GO:0005634,GO:0006397,GO:0003676,GO:0003723,GO:0005634,GO:0006397,GO:0003723,GO:0005634,GO:0006397,GO:0003723,GO:0005634,GO:0006397",56
"37","LOC113664618",243.563508020609,0.925200427679479,0.282984457831405,3.26943901714451,0.00107760962940115,0.0482866761446225,"CvsMid",107,133,461,457,66,287,340,210,450,607,159,142,"XP_027036042.1","NW_020844031.1","Gnomon","CDS",297513,297616,".","+","0","ID=cds-XP_027036042.1;Parent=rna-XM_027180241.1;Dbxref=GeneID:113664618,Genbank:XP_027036042.1;Name=XP_027036042.1;Note=The sequence of the model RefSeq protein was modified relative to this genomic sequence to represent the inferred CDS: added 130 bases not found in genome assembly;exception=annotated by transcript or proteomic data;gbkey=CDS;gene=LOC113664618;inference=similar to RNA sequence (same species):INSD:GEFF01013275.1;partial=true;product=splicing factor U2AF 50 kDa subunit-like;protein_id=XP_027036042.1","GO:0003676,GO:0003676,GO:0003676,GO:0003676,GO:0003676,GO:0003676,GO:0003723,GO:0005634,GO:0006397,GO:0003676,GO:0003723,GO:0005634,GO:0006397,GO:0003723,GO:0005634,GO:0006397,GO:0003676,GO:0003676,GO:0003723,GO:0005634,GO:0006397,GO:0003676,GO:0003676,GO:0003723,GO:0005634,GO:0006397,GO:0003723,GO:0005634,GO:0006397,GO:0003676,GO:0003723,GO:0005634,GO:0006397,GO:0003723,GO:0005634,GO:0006397,GO:0003723,GO:0005634,GO:0006397,GO:0003723,GO:0005634,GO:0006397,GO:0003676,GO:0003723,GO:0005634,GO:0006397,GO:0003723,GO:0005634,GO:0006397,GO:0003723,GO:0005634,GO:0006397",103
"38","LOC113664618",243.563508020609,0.925200427679479,0.282984457831405,3.26943901714451,0.00107760962940115,0.0482866761446225,"CvsMid",107,133,461,457,66,287,340,210,450,607,159,142,"XP_027036042.1","NW_020844031.1","Gnomon","CDS",294207,294310,".","+","0","ID=cds-XP_027036042.1;Parent=rna-XM_027180241.1;Dbxref=GeneID:113664618,Genbank:XP_027036042.1;Name=XP_027036042.1;Note=The sequence of the model RefSeq protein was modified relative to this genomic sequence to represent the inferred CDS: added 130 bases not found in genome assembly;exception=annotated by transcript or proteomic data;gbkey=CDS;gene=LOC113664618;inference=similar to RNA sequence (same species):INSD:GEFF01013275.1;partial=true;product=splicing factor U2AF 50 kDa subunit-like;protein_id=XP_027036042.1","GO:0003676,GO:0003676,GO:0003676,GO:0003676,GO:0003676,GO:0003676,GO:0003723,GO:0005634,GO:0006397,GO:0003676,GO:0003723,GO:0005634,GO:0006397,GO:0003723,GO:0005634,GO:0006397,GO:0003676,GO:0003676,GO:0003723,GO:0005634,GO:0006397,GO:0003676,GO:0003676,GO:0003723,GO:0005634,GO:0006397,GO:0003723,GO:0005634,GO:0006397,GO:0003676,GO:0003723,GO:0005634,GO:0006397,GO:0003723,GO:0005634,GO:0006397,GO:0003723,GO:0005634,GO:0006397,GO:0003723,GO:0005634,GO:0006397,GO:0003676,GO:0003723,GO:0005634,GO:0006397,GO:0003723,GO:0005634,GO:0006397,GO:0003723,GO:0005634,GO:0006397",103
"39","LOC113664632",168.004239870953,1.94835785865639,0.596979998435697,3.26369034768634,0.00109971284852016,0.0484924334414337,"CvsMid",53,75,336,494,90,165,35,318,564,401,20,38,"XP_027036060.1","NW_020844031.1","Gnomon","CDS",429902,429956,".","+","0","ID=cds-XP_027036060.1;Parent=rna-XM_027180259.1;Dbxref=GeneID:113664632,Genbank:XP_027036060.1;Name=XP_027036060.1;gbkey=CDS;gene=LOC113664632;product=H(+)/Cl(-) exchange transporter 7-like;protein_id=XP_027036060.1","GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085",54
"40","LOC113664632",168.004239870953,1.94835785865639,0.596979998435697,3.26369034768634,0.00109971284852016,0.0484924334414337,"CvsMid",53,75,336,494,90,165,35,318,564,401,20,38,"XP_027036060.1","NW_020844031.1","Gnomon","CDS",430255,430315,".","+","2","ID=cds-XP_027036060.1;Parent=rna-XM_027180259.1;Dbxref=GeneID:113664632,Genbank:XP_027036060.1;Name=XP_027036060.1;gbkey=CDS;gene=LOC113664632;product=H(+)/Cl(-) exchange transporter 7-like;protein_id=XP_027036060.1","GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085",60
"41","LOC113664632",168.004239870953,1.94835785865639,0.596979998435697,3.26369034768634,0.00109971284852016,0.0484924334414337,"CvsMid",53,75,336,494,90,165,35,318,564,401,20,38,"XP_027036060.1","NW_020844031.1","Gnomon","CDS",429187,429362,".","+","2","ID=cds-XP_027036060.1;Parent=rna-XM_027180259.1;Dbxref=GeneID:113664632,Genbank:XP_027036060.1;Name=XP_027036060.1;gbkey=CDS;gene=LOC113664632;product=H(+)/Cl(-) exchange transporter 7-like;protein_id=XP_027036060.1","GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085",175
"42","LOC113664632",168.004239870953,1.94835785865639,0.596979998435697,3.26369034768634,0.00109971284852016,0.0484924334414337,"CvsMid",53,75,336,494,90,165,35,318,564,401,20,38,"XP_027036060.1","NW_020844031.1","Gnomon","CDS",435345,435434,".","+","0","ID=cds-XP_027036060.1;Parent=rna-XM_027180259.1;Dbxref=GeneID:113664632,Genbank:XP_027036060.1;Name=XP_027036060.1;gbkey=CDS;gene=LOC113664632;product=H(+)/Cl(-) exchange transporter 7-like;protein_id=XP_027036060.1","GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085",89
"43","LOC113664632",168.004239870953,1.94835785865639,0.596979998435697,3.26369034768634,0.00109971284852016,0.0484924334414337,"CvsMid",53,75,336,494,90,165,35,318,564,401,20,38,"XP_027036060.1","NW_020844031.1","Gnomon","CDS",436045,436125,".","+","0","ID=cds-XP_027036060.1;Parent=rna-XM_027180259.1;Dbxref=GeneID:113664632,Genbank:XP_027036060.1;Name=XP_027036060.1;gbkey=CDS;gene=LOC113664632;product=H(+)/Cl(-) exchange transporter 7-like;protein_id=XP_027036060.1","GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085",80
"44","LOC113664632",168.004239870953,1.94835785865639,0.596979998435697,3.26369034768634,0.00109971284852016,0.0484924334414337,"CvsMid",53,75,336,494,90,165,35,318,564,401,20,38,"XP_027036060.1","NW_020844031.1","Gnomon","CDS",432978,433105,".","+","2","ID=cds-XP_027036060.1;Parent=rna-XM_027180259.1;Dbxref=GeneID:113664632,Genbank:XP_027036060.1;Name=XP_027036060.1;gbkey=CDS;gene=LOC113664632;product=H(+)/Cl(-) exchange transporter 7-like;protein_id=XP_027036060.1","GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085",127
"45","LOC113664632",168.004239870953,1.94835785865639,0.596979998435697,3.26369034768634,0.00109971284852016,0.0484924334414337,"CvsMid",53,75,336,494,90,165,35,318,564,401,20,38,"XP_027036060.1","NW_020844031.1","Gnomon","CDS",428797,429037,".","+","0","ID=cds-XP_027036060.1;Parent=rna-XM_027180259.1;Dbxref=GeneID:113664632,Genbank:XP_027036060.1;Name=XP_027036060.1;gbkey=CDS;gene=LOC113664632;product=H(+)/Cl(-) exchange transporter 7-like;protein_id=XP_027036060.1","GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085",240
"46","LOC113664632",168.004239870953,1.94835785865639,0.596979998435697,3.26369034768634,0.00109971284852016,0.0484924334414337,"CvsMid",53,75,336,494,90,165,35,318,564,401,20,38,"XP_027036060.1","NW_020844031.1","Gnomon","CDS",426648,426780,".","+","0","ID=cds-XP_027036060.1;Parent=rna-XM_027180259.1;Dbxref=GeneID:113664632,Genbank:XP_027036060.1;Name=XP_027036060.1;gbkey=CDS;gene=LOC113664632;product=H(+)/Cl(-) exchange transporter 7-like;protein_id=XP_027036060.1","GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085",132
"47","LOC113664632",168.004239870953,1.94835785865639,0.596979998435697,3.26369034768634,0.00109971284852016,0.0484924334414337,"CvsMid",53,75,336,494,90,165,35,318,564,401,20,38,"XP_027036060.1","NW_020844031.1","Gnomon","CDS",433465,433550,".","+","0","ID=cds-XP_027036060.1;Parent=rna-XM_027180259.1;Dbxref=GeneID:113664632,Genbank:XP_027036060.1;Name=XP_027036060.1;gbkey=CDS;gene=LOC113664632;product=H(+)/Cl(-) exchange transporter 7-like;protein_id=XP_027036060.1","GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085",85
"48","LOC113664632",168.004239870953,1.94835785865639,0.596979998435697,3.26369034768634,0.00109971284852016,0.0484924334414337,"CvsMid",53,75,336,494,90,165,35,318,564,401,20,38,"XP_027036060.1","NW_020844031.1","Gnomon","CDS",432292,432513,".","+","2","ID=cds-XP_027036060.1;Parent=rna-XM_027180259.1;Dbxref=GeneID:113664632,Genbank:XP_027036060.1;Name=XP_027036060.1;gbkey=CDS;gene=LOC113664632;product=H(+)/Cl(-) exchange transporter 7-like;protein_id=XP_027036060.1","GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085",221
