tax_id,Org_name,GeneID,CurrentID,Status,Symbol,Aliases,description,other_designations,map_location,chromosome,genomic_nucleotide_accession.version,start_position_on_the_genomic_accession,end_position_on_the_genomic_accession,orientation,exon_count,OMIM
46731,Pocillopora damicornis,113678150,0,live,LOC113678150,pdam_00008685,uncharacterized LOC113678150,uncharacterized protein LOC113678150,,Un,,,,,,
46731,Pocillopora damicornis,113678149,0,live,LOC113678149,,serine/arginine repetitive matrix protein 1-like,serine/arginine repetitive matrix protein 1-like,,Un,,,,,,
46731,Pocillopora damicornis,113678148,0,live,LOC113678148,pdam_00008721,protein sidekick-1-like,protein sidekick-1-like,,Un,,,,,,
46731,Pocillopora damicornis,113678147,0,live,LOC113678147,pdam_00008729,DNA damage-regulated autophagy modulator protein 1-like,DNA damage-regulated autophagy modulator protein 1-like,,Un,,,,,,
46731,Pocillopora damicornis,113678146,0,live,LOC113678146,,uncharacterized LOC113678146,uncharacterized protein LOC113678146,,Un,,,,,,
46731,Pocillopora damicornis,113678145,0,live,LOC113678145,pdam_00008694,"acylglycerol kinase, mitochondrial-like","acylglycerol kinase, mitochondrial-like",,Un,,,,,,
46731,Pocillopora damicornis,113678144,0,live,LOC113678144,pdam_00008693,coiled-coil domain-containing protein 134-like,coiled-coil domain-containing protein 134-like,,Un,,,,,,
46731,Pocillopora damicornis,113678143,0,live,LOC113678143,pdam_00008709,tripeptidyl-peptidase 1-like,tripeptidyl-peptidase 1-like,,Un,,,,,,
46731,Pocillopora damicornis,113678142,0,live,LOC113678142,pdam_00008678,cyclic nucleotide-gated channel rod photoreceptor subunit alpha-like,cyclic nucleotide-gated channel rod photoreceptor subunit alpha-like,,Un,,,,,,
46731,Pocillopora damicornis,113678141,0,live,LOC113678141,pdam_00008707,putative ammonium transporter 3,putative ammonium transporter 3,,Un,,,,,,
46731,Pocillopora damicornis,113678140,0,live,LOC113678140,pdam_00008708,putative ammonium transporter 3,putative ammonium transporter 3,,Un,,,,,,
46731,Pocillopora damicornis,113678139,0,live,LOC113678139,pdam_00008726,melatonin receptor type 1B-A-like,melatonin receptor type 1B-A-like,,Un,,,,,,
46731,Pocillopora damicornis,113678138,0,live,LOC113678138,pdam_00008677,N-lysine methyltransferase SMYD2-B-like,N-lysine methyltransferase SMYD2-B-like,,Un,,,,,,
46731,Pocillopora damicornis,113678137,0,live,LOC113678137,pdam_00008725,putative ammonium transporter 3,putative ammonium transporter 3,,Un,,,,,,
46731,Pocillopora damicornis,113678136,0,live,LOC113678136,pdam_00008724,N-acetylglucosamine-6-sulfatase-like,N-acetylglucosamine-6-sulfatase-like,,Un,,,,,,
46731,Pocillopora damicornis,113678135,0,live,LOC113678135,pdam_00008681,neuromedin-U receptor 1-like,neuromedin-U receptor 1-like,,Un,,,,,,
46731,Pocillopora damicornis,113678134,0,live,LOC113678134,pdam_00008682,ATP-binding cassette sub-family E member 1-like,ATP-binding cassette sub-family E member 1-like,,Un,,,,,,
46731,Pocillopora damicornis,113678133,0,live,LOC113678133,pdam_00008691,nucleoporin p58/p45-like,nucleoporin p58/p45-like,,Un,,,,,,
46731,Pocillopora damicornis,113678132,0,live,LOC113678132,pdam_00008722,tumor suppressor candidate 2-like,tumor suppressor candidate 2-like,,Un,,,,,,
46731,Pocillopora damicornis,113678131,0,live,LOC113678131,pdam_00008723,ras association domain-containing protein 1-like,ras association domain-containing protein 1-like,,Un,,,,,,
46731,Pocillopora damicornis,113678130,0,live,LOC113678130,,uncharacterized LOC113678130,,,Un,,,,,,
46731,Pocillopora damicornis,113678129,0,live,LOC113678129,,gamma-aminobutyric acid type B receptor subunit 2-like,gamma-aminobutyric acid type B receptor subunit 2-like,,Un,,,,,,
46731,Pocillopora damicornis,113678128,0,live,LOC113678128,pdam_00008732,uncharacterized LOC113678128,uncharacterized protein LOC113678128,,Un,,,,,,
46731,Pocillopora damicornis,113678127,0,live,LOC113678127,pdam_00008728,"arylamine N-acetyltransferase, pineal gland isozyme NAT-3-like","arylamine N-acetyltransferase, pineal gland isozyme NAT-3-like",,Un,,,,,,
46731,Pocillopora damicornis,113678126,0,live,LOC113678126,pdam_00008714,high mobility group protein B1-like,high mobility group protein B1-like,,Un,,,,,,
46731,Pocillopora damicornis,113678125,0,live,LOC113678125,pdam_00008705,cubilin-like,cubilin-like,,Un,,,,,,
46731,Pocillopora damicornis,113678124,0,live,LOC113678124,pdam_00008699,tolloid-like protein 1,tolloid-like protein 1,,Un,,,,,,
46731,Pocillopora damicornis,113678123,0,live,LOC113678123,,E3 ubiquitin-protein ligase DZIP3-like,E3 ubiquitin-protein ligase DZIP3-like,,Un,,,,,,
46731,Pocillopora damicornis,113678122,0,live,LOC113678122,pdam_00008680,nephrocystin-3-like,nephrocystin-3-like,,Un,,,,,,
46731,Pocillopora damicornis,113678121,0,live,LOC113678121,,QRFP-like peptide receptor,LOW QUALITY PROTEIN: QRFP-like peptide receptor,,Un,,,,,,
46731,Pocillopora damicornis,113678120,0,live,LOC113678120,pdam_00008676,ubiquitin carboxyl-terminal hydrolase 46-like,ubiquitin carboxyl-terminal hydrolase 46-like,,Un,,,,,,
46731,Pocillopora damicornis,113678119,0,live,LOC113678119,,uncharacterized LOC113678119,,,Un,,,,,,
46731,Pocillopora damicornis,113678118,0,live,LOC113678118,pdam_00008675,signal peptidase complex subunit 3-like,signal peptidase complex subunit 3-like,,Un,,,,,,
46731,Pocillopora damicornis,113678117,0,live,LOC113678117,pdam_00018402,neuropilin-1a-like,neuropilin-1a-like,,Un,,,,,,
46731,Pocillopora damicornis,113678116,0,live,LOC113678116,pdam_00008695,Krueppel-like factor 4,Krueppel-like factor 4,,Un,,,,,,
46731,Pocillopora damicornis,113678115,0,live,LOC113678115,,5-hydroxytryptamine receptor 2B-like,5-hydroxytryptamine receptor 2B-like,,Un,,,,,,
46731,Pocillopora damicornis,113678114,0,live,LOC113678114,pdam_00008733,uncharacterized LOC113678114,uncharacterized protein LOC113678114,,Un,,,,,,
46731,Pocillopora damicornis,113678113,0,live,LOC113678113,pdam_00008715,protein BTG1-like,protein BTG1-like,,Un,,,,,,
46731,Pocillopora damicornis,113678112,0,live,LOC113678112,,uncharacterized LOC113678112,,,Un,,,,,,
46731,Pocillopora damicornis,113678111,0,live,LOC113678111,pdam_00008703,beta-2 adrenergic receptor-like,beta-2 adrenergic receptor-like,,Un,,,,,,
46731,Pocillopora damicornis,113678110,0,live,LOC113678110,,cubilin-like,cubilin-like,,Un,,,,,,
46731,Pocillopora damicornis,113678109,0,live,LOC113678109,,cubilin-like,cubilin-like,,Un,,,,,,
46731,Pocillopora damicornis,113678108,0,live,LOC113678108,pdam_00008702,cubilin-like,cubilin-like,,Un,,,,,,
46731,Pocillopora damicornis,113678107,0,live,LOC113678107,pdam_00018400,uncharacterized LOC113678107,uncharacterized protein LOC113678107,,Un,,,,,,
46731,Pocillopora damicornis,113678106,0,live,LOC113678106,pdam_00008698,TBC1 domain family member 1-like,TBC1 domain family member 1-like,,Un,,,,,,
46731,Pocillopora damicornis,113678105,0,live,LOC113678105,pdam_00008719,ubinuclein-2-like,ubinuclein-2-like,,Un,,,,,,
46731,Pocillopora damicornis,113678104,0,live,LOC113678104,pdam_00008718,"4-hydroxybenzoate polyprenyltransferase, mitochondrial-like","4-hydroxybenzoate polyprenyltransferase, mitochondrial-like",,Un,,,,,,
46731,Pocillopora damicornis,113678103,0,live,LOC113678103,,"4-hydroxybenzoate polyprenyltransferase, mitochondrial-like","4-hydroxybenzoate polyprenyltransferase, mitochondrial-like",,Un,,,,,,
46731,Pocillopora damicornis,113678102,0,live,LOC113678102,pdam_00008717,acidic repeat-containing protein-like,acidic repeat-containing protein-like,,Un,,,,,,
46731,Pocillopora damicornis,113678101,0,live,LOC113678101,pdam_00008731,uncharacterized LOC113678101,uncharacterized protein LOC113678101,,Un,,,,,,
46731,Pocillopora damicornis,113678100,0,live,LOC113678100,pdam_00008734,mucin-2-like,mucin-2-like,,Un,,,,,,
46731,Pocillopora damicornis,113678099,0,live,LOC113678099,,"presequence translocated-associated motor subunit PAM17, mitochondrial-like","LOW QUALITY PROTEIN: presequence translocated-associated motor subunit PAM17, mitochondrial-like",,Un,,,,,,
46731,Pocillopora damicornis,113678098,0,live,LOC113678098,pdam_00008687,ubiquitin carboxyl-terminal hydrolase isozyme L3-like,ubiquitin carboxyl-terminal hydrolase isozyme L3-like,,Un,,,,,,
46731,Pocillopora damicornis,113678097,0,live,LOC113678097,pdam_00018410,uncharacterized LOC113678097,uncharacterized protein LOC113678097,,Un,,,,,,
46731,Pocillopora damicornis,113678096,0,live,LOC113678096,pdam_00008689,myotubularin-related protein 6-like,myotubularin-related protein 6-like,,Un,,,,,,
46731,Pocillopora damicornis,113678095,0,live,LOC113678095,,uncharacterized LOC113678095,,,Un,,,,,,
46731,Pocillopora damicornis,113678094,0,live,LOC113678094,,"rhodopsin, GQ-coupled-like","rhodopsin, GQ-coupled-like",,Un,,,,,,
46731,Pocillopora damicornis,113678093,0,live,LOC113678093,pdam_00008712,uncharacterized LOC113678093,uncharacterized protein LOC113678093,,Un,,,,,,
46731,Pocillopora damicornis,113678092,0,live,LOC113678092,pdam_00008711,40S ribosomal protein S3a,40S ribosomal protein S3a,,Un,,,,,,
46731,Pocillopora damicornis,113678091,0,live,LOC113678091,pdam_00008710,ribosomal RNA-processing protein 8-like,ribosomal RNA-processing protein 8-like,,Un,,,,,,
46731,Pocillopora damicornis,113678090,0,live,LOC113678090,pdam_00008679,uncharacterized LOC113678090,uncharacterized protein LOC113678090,,Un,,,,,,
46731,Pocillopora damicornis,113678089,0,live,LOC113678089,pdam_00019656,E3 ubiquitin-protein ligase TRIM56-like,E3 ubiquitin-protein ligase TRIM56-like,,Un,,,,,,
46731,Pocillopora damicornis,113678088,0,live,LOC113678088,pdam_00019668,RING finger protein 151-like,RING finger protein 151-like,,Un,,,,,,
46731,Pocillopora damicornis,113678087,0,live,LOC113678087,,uncharacterized LOC113678087,,,Un,,,,,,
46731,Pocillopora damicornis,113678086,0,live,LOC113678086,,replication factor C subunit 1-like,,,Un,,,,,,
46731,Pocillopora damicornis,113678085,0,live,LOC113678085,pdam_00019659,protein lin-41-like,protein lin-41-like,,Un,,,,,,
46731,Pocillopora damicornis,113678084,0,live,LOC113678084,pdam_00019664,IST1 homolog,IST1 homolog,,Un,,,,,,
46731,Pocillopora damicornis,113678083,0,live,LOC113678083,,protein lin-41-like,protein lin-41-like,,Un,,,,,,
46731,Pocillopora damicornis,113678082,0,live,LOC113678082,pdam_00019665,basal body-orientation factor 1-like,basal body-orientation factor 1-like,,Un,,,,,,
46731,Pocillopora damicornis,113678081,0,live,LOC113678081,,tripartite motif-containing protein 3-like,,,Un,,,,,,
46731,Pocillopora damicornis,113678080,0,live,LOC113678080,,tripartite motif-containing protein 3-like,tripartite motif-containing protein 3-like,,Un,,,,,,
46731,Pocillopora damicornis,113678079,0,live,LOC113678079,,tripartite motif-containing protein 2-like,tripartite motif-containing protein 2-like,,Un,,,,,,
46731,Pocillopora damicornis,113678078,0,live,LOC113678078,,tripartite motif-containing protein 3-like,tripartite motif-containing protein 3-like,,Un,,,,,,
46731,Pocillopora damicornis,113678077,0,live,LOC113678077,,RING finger protein nhl-1-like,RING finger protein nhl-1-like,,Un,,,,,,
46731,Pocillopora damicornis,113678076,0,live,LOC113678076,,protein lin-41-like,protein lin-41-like,,Un,,,,,,
46731,Pocillopora damicornis,113678075,0,live,LOC113678075,,uncharacterized LOC113678075,uncharacterized protein LOC113678075,,Un,,,,,,
46731,Pocillopora damicornis,113678074,0,live,LOC113678074,,uncharacterized LOC113678074,,,Un,,,,,,
46731,Pocillopora damicornis,113678073,0,live,LOC113678073,,E3 ubiquitin-protein ligase TRIM71-like,,,Un,,,,,,
46731,Pocillopora damicornis,113678072,0,live,LOC113678072,pdam_00019658,E3 ubiquitin-protein ligase TRIM71-like,E3 ubiquitin-protein ligase TRIM71-like,,Un,,,,,,
46731,Pocillopora damicornis,113678071,0,live,LOC113678071,,tripartite motif-containing protein 55-like,tripartite motif-containing protein 55-like,,Un,,,,,,
46731,Pocillopora damicornis,113678070,0,live,LOC113678070,pdam_00019666,"calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1A-like","calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1A-like",,Un,,,,,,
46731,Pocillopora damicornis,113678069,0,live,LOC113678069,pdam_00019667,cyclin-dependent kinase-like 4,cyclin-dependent kinase-like 4,,Un,,,,,,
46731,Pocillopora damicornis,113678068,0,live,LOC113678068,pdam_00019669,"alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase A-like","alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase A-like",,Un,,,,,,
46731,Pocillopora damicornis,113678067,0,live,LOC113678067,,MAM and LDL-receptor class A domain-containing protein 1-like,MAM and LDL-receptor class A domain-containing protein 1-like,,Un,,,,,,
46731,Pocillopora damicornis,113678066,0,live,LOC113678066,,lactadherin-like,lactadherin-like,,Un,,,,,,
46731,Pocillopora damicornis,113678065,0,live,LOC113678065,,"keratin, type II cytoskeletal 1-like","keratin, type II cytoskeletal 1-like",,Un,,,,,,
46731,Pocillopora damicornis,113678064,0,live,LOC113678064,pdam_00022732,phosphatidylinositol N-acetylglucosaminyltransferase subunit Q-like,phosphatidylinositol N-acetylglucosaminyltransferase subunit Q-like,,Un,,,,,,
46731,Pocillopora damicornis,113678063,0,live,LOC113678063,pdam_00022734,"histone H2B, gonadal-like","histone H2B, gonadal-like",,Un,,,,,,
46731,Pocillopora damicornis,113678062,0,live,LOC113678062,pdam_00022740,histone H4,histone H4,,Un,,,,,,
46731,Pocillopora damicornis,113678061,0,live,LOC113678061,pdam_00022741,histone H1-delta-like,histone H1-delta-like,,Un,,,,,,
46731,Pocillopora damicornis,113678060,0,live,LOC113678060,pdam_00022735,histone H2A-like,histone H2A-like,,Un,,,,,,
46731,Pocillopora damicornis,113678059,0,live,LOC113678059,pdam_00022736,histone H2A-like,histone H2A-like,,Un,,,,,,
46731,Pocillopora damicornis,113678058,0,live,LOC113678058,pdam_00022738,histone H1-delta-like,histone H1-delta-like,,Un,,,,,,
46731,Pocillopora damicornis,113678057,0,live,LOC113678057,pdam_00015517,uncharacterized LOC113678057,uncharacterized protein LOC113678057,,Un,,,,,,
46731,Pocillopora damicornis,113678056,0,live,LOC113678056,pdam_00022742,coiled-coil domain-containing protein 78-like,coiled-coil domain-containing protein 78-like,,Un,,,,,,
46731,Pocillopora damicornis,113678055,0,live,LOC113678055,pdam_00022743,putative RNA exonuclease pqe-1,putative RNA exonuclease pqe-1,,Un,,,,,,
46731,Pocillopora damicornis,113678054,0,live,LOC113678054,pdam_00022739,uncharacterized LOC113678054,uncharacterized protein LOC113678054,,Un,,,,,,
46731,Pocillopora damicornis,113678053,0,live,LOC113678053,pdam_00018398,"keratin, type II cytoskeletal 1-like","keratin, type II cytoskeletal 1-like",,Un,,,,,,
46731,Pocillopora damicornis,113678052,0,live,LOC113678052,pdam_00022733,excitatory amino acid transporter 3-like,excitatory amino acid transporter 3-like,,Un,,,,,,
46731,Pocillopora damicornis,113678051,0,live,LOC113678051,,U4 spliceosomal RNA,,,Un,,,,,,
46731,Pocillopora damicornis,113678050,0,live,LOC113678050,,U4 spliceosomal RNA,,,Un,,,,,,
46731,Pocillopora damicornis,113678049,0,live,LOC113678049,pdam_00017500,ras-related protein Rab-30-like,ras-related protein Rab-30-like,,Un,,,,,,
46731,Pocillopora damicornis,113678048,0,live,LOC113678048,pdam_00017505,F-box protein At1g78280-like,F-box protein At1g78280-like,,Un,,,,,,
46731,Pocillopora damicornis,113678047,0,live,LOC113678047,pdam_00017489,transmembrane protein 231-like,transmembrane protein 231-like,,Un,,,,,,
46731,Pocillopora damicornis,113678046,0,live,LOC113678046,pdam_00017499,contactin-associated protein like 5-3-like,contactin-associated protein like 5-3-like,,Un,,,,,,
46731,Pocillopora damicornis,113678045,0,live,LOC113678045,,uncharacterized LOC113678045,,,Un,,,,,,
46731,Pocillopora damicornis,113678044,0,live,LOC113678044,pdam_00017488,TNF receptor-associated factor 4-like,TNF receptor-associated factor 4-like,,Un,,,,,,
46731,Pocillopora damicornis,113678043,0,live,LOC113678043,pdam_00017504,cytochrome P450 1A1-like,cytochrome P450 1A1-like,,Un,,,,,,
46731,Pocillopora damicornis,113678042,0,live,LOC113678042,,uncharacterized LOC113678042,,,Un,,,,,,
46731,Pocillopora damicornis,113678041,0,live,LOC113678041,pdam_00017491,gamma-aminobutyric acid receptor-associated protein-like 2,gamma-aminobutyric acid receptor-associated protein-like 2,,Un,,,,,,
46731,Pocillopora damicornis,113678040,0,live,LOC113678040,,uncharacterized LOC113678040,,,Un,,,,,,
46731,Pocillopora damicornis,113678039,0,live,LOC113678039,pdam_00017490,tRNA-specific adenosine deaminase 1-like,tRNA-specific adenosine deaminase 1-like,,Un,,,,,,
46731,Pocillopora damicornis,113678038,0,live,LOC113678038,,uncharacterized LOC113678038,,,Un,,,,,,
46731,Pocillopora damicornis,113678037,0,live,LOC113678037,pdam_00017496,melanocyte-stimulating hormone receptor-like,melanocyte-stimulating hormone receptor-like,,Un,,,,,,
46731,Pocillopora damicornis,113678036,0,live,LOC113678036,pdam_00017498,putative ATP-dependent RNA helicase TDRD12,putative ATP-dependent RNA helicase TDRD12,,Un,,,,,,
46731,Pocillopora damicornis,113678035,0,live,LOC113678035,pdam_00017495,geranylgeranyl transferase type-2 subunit alpha-like,geranylgeranyl transferase type-2 subunit alpha-like,,Un,,,,,,
46731,Pocillopora damicornis,113678034,0,live,LOC113678034,pdam_00017494,PQ-loop repeat-containing protein 1-like,PQ-loop repeat-containing protein 1-like,,Un,,,,,,
46731,Pocillopora damicornis,113678033,0,live,LOC113678033,pdam_00017493,lysine--tRNA ligase-like,lysine--tRNA ligase-like,,Un,,,,,,
46731,Pocillopora damicornis,113678032,0,live,LOC113678032,,uncharacterized LOC113678032,,,Un,,,,,,
46731,Pocillopora damicornis,113678031,0,live,LOC113678031,pdam_00017503,C-type lectin mannose-binding isoform-like,C-type lectin mannose-binding isoform-like,,Un,,,,,,
46731,Pocillopora damicornis,113678030,0,live,LOC113678030,pdam_00017492,deubiquitinase OTUD6B-like,deubiquitinase OTUD6B-like,,Un,,,,,,
46731,Pocillopora damicornis,113678029,0,live,LOC113678029,pdam_00017506,short-chain collagen C4-like,short-chain collagen C4-like,,Un,,,,,,
46731,Pocillopora damicornis,113678028,0,live,LOC113678028,,substance-K receptor-like,substance-K receptor-like,,Un,,,,,,
46731,Pocillopora damicornis,113678027,0,live,LOC113678027,,uncharacterized LOC113678027,,,Un,,,,,,
46731,Pocillopora damicornis,113678026,0,live,LOC113678026,pdam_00024028,uncharacterized LOC113678026,uncharacterized protein LOC113678026,,Un,,,,,,
46731,Pocillopora damicornis,113678025,0,live,LOC113678025,pdam_00024026,uncharacterized LOC113678025,uncharacterized protein LOC113678025,,Un,,,,,,
46731,Pocillopora damicornis,113678024,0,live,LOC113678024,pdam_00024001,protein amalgam-like,protein amalgam-like,,Un,,,,,,
46731,Pocillopora damicornis,113678023,0,live,LOC113678023,pdam_00023999,"muscle, skeletal receptor tyrosine protein kinase-like","muscle, skeletal receptor tyrosine protein kinase-like",,Un,,,,,,
46731,Pocillopora damicornis,113678022,0,live,LOC113678022,pdam_00018405,replication factor C subunit 1-like,replication factor C subunit 1-like,,Un,,,,,,
46731,Pocillopora damicornis,113678021,0,live,LOC113678021,pdam_00024000,uncharacterized LOC113678021,uncharacterized protein LOC113678021,,Un,,,,,,
46731,Pocillopora damicornis,113678020,0,live,LOC113678020,,squamous cell carcinoma antigen recognized by T-cells 3-like,LOW QUALITY PROTEIN: squamous cell carcinoma antigen recognized by T-cells 3-like,,Un,,,,,,
46731,Pocillopora damicornis,113678019,0,live,LOC113678019,,uncharacterized LOC113678019,,,Un,,,,,,
46731,Pocillopora damicornis,113678018,0,live,LOC113678018,pdam_00025393,uncharacterized LOC113678018,uncharacterized protein LOC113678018,,Un,,,,,,
46731,Pocillopora damicornis,113678017,0,live,LOC113678017,,uncharacterized LOC113678017,uncharacterized protein LOC113678017,,Un,,,,,,
46731,Pocillopora damicornis,113678016,0,live,LOC113678016,pdam_00022243,tyrosyl-DNA phosphodiesterase 2-like,tyrosyl-DNA phosphodiesterase 2-like,,Un,,,,,,
46731,Pocillopora damicornis,113678015,0,live,LOC113678015,,uncharacterized LOC113678015,uncharacterized protein LOC113678015,,Un,,,,,,
46731,Pocillopora damicornis,113678014,0,live,LOC113678014,,uncharacterized LOC113678014,uncharacterized protein LOC113678014,,Un,,,,,,
46731,Pocillopora damicornis,113678013,0,live,LOC113678013,pdam_00022242,endochitinase A-like,endochitinase A-like,,Un,,,,,,
46731,Pocillopora damicornis,113678012,0,live,Trnal-uaa,,transfer RNA leucine (anticodon UAA),,,Un,,,,,,
46731,Pocillopora damicornis,113678011,0,live,LOC113678011,pdam_00009444,S-phase kinase-associated protein 1,S-phase kinase-associated protein 1,,Un,,,,,,
46731,Pocillopora damicornis,113678010,0,live,LOC113678010,,"steroid 17-alpha-hydroxylase/17,20 lyase-like","steroid 17-alpha-hydroxylase/17,20 lyase-like",,Un,,,,,,
46731,Pocillopora damicornis,113678009,0,live,LOC113678009,pdam_00009473,QRFP-like peptide receptor,QRFP-like peptide receptor,,Un,,,,,,
46731,Pocillopora damicornis,113678008,0,live,LOC113678008,pdam_00018403,replication factor C subunit 1-like,replication factor C subunit 1-like,,Un,,,,,,
46731,Pocillopora damicornis,113678007,0,live,LOC113678007,pdam_00009477,"steroid 17-alpha-hydroxylase/17,20 lyase-like","steroid 17-alpha-hydroxylase/17,20 lyase-like",,Un,,,,,,
46731,Pocillopora damicornis,113678006,0,live,LOC113678006,pdam_00009437,DDB1- and CUL4-associated factor 13-like,DDB1- and CUL4-associated factor 13-like,,Un,,,,,,
46731,Pocillopora damicornis,113678005,0,live,LOC113678005,pdam_00009453,phospholipase ABHD3-like,phospholipase ABHD3-like,,Un,,,,,,
46731,Pocillopora damicornis,113678004,0,live,LOC113678004,pdam_00009434,extracellular calcium-sensing receptor-like,extracellular calcium-sensing receptor-like,,Un,,,,,,
46731,Pocillopora damicornis,113678003,0,live,LOC113678003,pdam_00009484,BTB/POZ domain-containing protein kctd15-like,BTB/POZ domain-containing protein kctd15-like,,Un,,,,,,
46731,Pocillopora damicornis,113678002,0,live,LOC113678002,pdam_00009483,inorganic pyrophosphatase-like,inorganic pyrophosphatase-like,,Un,,,,,,
46731,Pocillopora damicornis,113678001,0,live,LOC113678001,pdam_00009475,probable ubiquitin carboxyl-terminal hydrolase MINDY-4,probable ubiquitin carboxyl-terminal hydrolase MINDY-4,,Un,,,,,,
46731,Pocillopora damicornis,113678000,0,live,LOC113678000,pdam_00009452,vesicle transport through interaction with t-SNAREs homolog 1A-like,vesicle transport through interaction with t-SNAREs homolog 1A-like,,Un,,,,,,
46731,Pocillopora damicornis,113677999,0,live,LOC113677999,pdam_00009432,fibroblast growth factor 1-like,fibroblast growth factor 1-like,,Un,,,,,,
46731,Pocillopora damicornis,113677998,0,live,LOC113677998,pdam_00009461,neuropeptide SIFamide receptor-like,neuropeptide SIFamide receptor-like,,Un,,,,,,
46731,Pocillopora damicornis,113677997,0,live,LOC113677997,,uncharacterized LOC113677997,,,Un,,,,,,
46731,Pocillopora damicornis,113677996,0,live,LOC113677996,pdam_00009431,fibroblast growth factor 1-like,fibroblast growth factor 1-like,,Un,,,,,,
46731,Pocillopora damicornis,113677995,0,live,LOC113677995,pdam_00009481,high mobility group B protein 6-like,high mobility group B protein 6-like,,Un,,,,,,
46731,Pocillopora damicornis,113677994,0,live,LOC113677994,pdam_00009480,proteasomal ubiquitin receptor ADRM1-A-like,proteasomal ubiquitin receptor ADRM1-A-like,,Un,,,,,,
46731,Pocillopora damicornis,113677993,0,live,LOC113677993,pdam_00009479,bifunctional coenzyme A synthase-like,bifunctional coenzyme A synthase-like,,Un,,,,,,
46731,Pocillopora damicornis,113677992,0,live,LOC113677992,pdam_00009478,glutamine-dependent NAD(+) synthetase-like,glutamine-dependent NAD(+) synthetase-like,,Un,,,,,,
46731,Pocillopora damicornis,113677991,0,live,LOC113677991,pdam_00009433,syndecan-2-like,syndecan-2-like,,Un,,,,,,
46731,Pocillopora damicornis,113677990,0,live,LOC113677990,,"steroid 17-alpha-hydroxylase/17,20 lyase-like","steroid 17-alpha-hydroxylase/17,20 lyase-like",,Un,,,,,,
46731,Pocillopora damicornis,113677989,0,live,LOC113677989,pdam_00021382,uncharacterized LOC113677989,uncharacterized protein LOC113677989,,Un,,,,,,
46731,Pocillopora damicornis,113677988,0,live,LOC113677988,pdam_00009442,putative peptidyl-tRNA hydrolase PTRHD1,putative peptidyl-tRNA hydrolase PTRHD1,,Un,,,,,,
46731,Pocillopora damicornis,113677987,0,live,LOC113677987,pdam_00009443,transcription factor MafK-like,transcription factor MafK-like,,Un,,,,,,
46731,Pocillopora damicornis,113677986,0,live,LOC113677986,pdam_00009441,14-3-3 protein homolog 2-like,14-3-3 protein homolog 2-like,,Un,,,,,,
46731,Pocillopora damicornis,113677985,0,live,LOC113677985,pdam_00009440,uncharacterized LOC113677985,uncharacterized protein LOC113677985,,Un,,,,,,
46731,Pocillopora damicornis,113677984,0,live,LOC113677984,pdam_00009463,golgin subfamily A member 6-like protein 7,golgin subfamily A member 6-like protein 7,,Un,,,,,,
46731,Pocillopora damicornis,113677983,0,live,LOC113677983,,tetratricopeptide repeat protein 32-like,tetratricopeptide repeat protein 32-like,,Un,,,,,,
46731,Pocillopora damicornis,113677982,0,live,LOC113677982,,uncharacterized LOC113677982,,,Un,,,,,,
46731,Pocillopora damicornis,113677981,0,live,LOC113677981,pdam_00009486,uncharacterized LOC113677981,uncharacterized protein LOC113677981,,Un,,,,,,
46731,Pocillopora damicornis,113677980,0,live,LOC113677980,pdam_00009485,KICSTOR complex protein ITFG2-like,KICSTOR complex protein ITFG2-like,,Un,,,,,,
46731,Pocillopora damicornis,113677979,0,live,LOC113677979,pdam_00009482,uncharacterized LOC113677979,uncharacterized protein LOC113677979,,Un,,,,,,
46731,Pocillopora damicornis,113677978,0,live,LOC113677978,pdam_00009474,long-chain-fatty-acid--CoA ligase 5-like,long-chain-fatty-acid--CoA ligase 5-like,,Un,,,,,,
46731,Pocillopora damicornis,113677977,0,live,LOC113677977,pdam_00009436,extracellular calcium-sensing receptor-like,extracellular calcium-sensing receptor-like,,Un,,,,,,
46731,Pocillopora damicornis,113677976,0,live,LOC113677976,pdam_00009435,extracellular calcium-sensing receptor-like,extracellular calcium-sensing receptor-like,,Un,,,,,,
46731,Pocillopora damicornis,113677975,0,live,LOC113677975,,uncharacterized LOC113677975,,,Un,,,,,,
46731,Pocillopora damicornis,113677974,0,live,LOC113677974,pdam_00009451,transcription factor 7-like 2,transcription factor 7-like 2,,Un,,,,,,
46731,Pocillopora damicornis,113677973,0,live,LOC113677973,,cysteine-rich protein 1-like,,,Un,,,,,,
46731,Pocillopora damicornis,113677972,0,live,LOC113677972,pdam_00009449,cysteine-rich protein 1,cysteine-rich protein 1,,Un,,,,,,
46731,Pocillopora damicornis,113677971,0,live,LOC113677971,pdam_00009446,leucine-rich repeat and death domain-containing protein 1-like,leucine-rich repeat and death domain-containing protein 1-like|leucine-rich repeat-containing protein 58-like,,Un,,,,,,
46731,Pocillopora damicornis,113677970,0,live,LOC113677970,pdam_00009439,uncharacterized LOC113677970,uncharacterized protein LOC113677970,,Un,,,,,,
46731,Pocillopora damicornis,113677969,0,live,LOC113677969,pdam_00009438,protein LKAAEAR1-like,protein LKAAEAR1-like,,Un,,,,,,
